Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad	Mugration_Branch_Number	Mugration_Branch_Number_Confidence	Mugration_Branch_Number_Entropy	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Major_Entropy	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence	Mugration_Branch_Minor_Entropy	Mugration_Country	Mugration_Country_Confidence	Mugration_Country_Entropy	Mugration_Country_Lat	Mugration_Country_Lon	Mugration_Province	Mugration_Province_Confidence	Mugration_Province_Entropy	Mugration_Province_Lat	Mugration_Province_Lon	geometry
GCA_009909655.1_ASM990965v1_genomic	NA	NA	7.038e-07	grey	0.0010688560003498766	376	615	1945	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN13632826	KEEP: Assembly Modern	2	7.812234502292183e-09	0.8405397851825175	6.446994892247668e-07	1944-09-30	1944.7471450578964	[1945.0, 1945.0]	[76.0, 76.0]	60.68910087164568	5913.015402357043	376.0	1945.0	6.88560003498764e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	0.9999999999999999	-9.99866855976916e-13	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Kyzylorda Region	1.0	-1.000088900581841e-12	45.20588529999999	63.9155202	POINT (63.9155202 45.20588529999999)
NODE394	100.0	96.3	4.692e-07	red	0.0010686410829828334	383.6015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1503276004897018e-08	2.3135965758034187	4.297821221815856e-07	1893-12-08	1893.9354341426529	[1883.028758764588, 1900.664162973933]	[137.97124123541198, 120.33583702606711]	9.877389956402112	5862.2036914417995	383.6015625	1893.9354341426529	6.864108298283322e-05	False	2	0.9999999962229337	8.218859806934825e-08	2.MED	0.9999999902634359	2.1121443740551697e-07	2.MED1	0.9999999580026974	9.046241881401172e-07	Kazakhstan	0.9884570128940274	0.06354910117765383	47.2286086	65.20931970000001	Astrakhan Oblast	0.9895279041053239	0.07168406876067629	47.1878186	47.608851	POINT (47.608851 47.1878186)
NODE395	100.0	98.8	1.4076e-06	red	0.0010699306179206924	377.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.506295961475921e-08	3.7725202096539325	1.2895349378591007e-06	1915-09-28	1915.7408789828378	[1904.3659244288715, 1947.7610048409117]	[116.6340755711285, 73.23899515908829]	21.80544484018492	5884.009136281984	377.5	1915.7408789828378	6.993061792069232e-05	False	2	0.9999999962229378	8.218851577210178e-08	2.MED	0.999999990263446	2.1121422759570242e-07	2.MED1	0.9999999580027372	9.046233670273849e-07	Russia	0.9876319017205053	0.06736822427763686	64.6863136	97.7453061	Astrakhan Oblast	0.9938322304331756	0.051667939106452954	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_001617725.1_Yersinia_pestis_M-1484_genomic	NA	NA	6.614e-06	grey	0.0010759598495322677	377	M-1484	1992	-29	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376037	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	5.738045253469795e-08	6.173720621550641	6.029231611575298e-06	1991-11-26	1991.9031643558656	[1992.0, 1992.0]	[29.0, 29.0]	76.16228537302777	5960.171421655012	377.0	1992.0	7.595984953226762e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Astrakhan Oblast	0.9999999999999999	-9.99866855976916e-13	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_015337645.1_ASM1533764v1_genomic	NA	NA	2.35e-08	grey	0.0010699306179206924	378	M-1482	1989	-32	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619716	KEEP: Assembly Modern No Province	2	9.294306634867748e-10	0.1	3.0841781046120903e-22	1988-11-22	1988.893205677272	[1989.0, 1989.0]	[32.0, 32.0]	73.15232669443412	5957.161462976418	378.0	1989.0	6.993061792069232e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Astrakhan Oblast	0.8017801632454022	1.4250428873405165	47.1878186	47.608851	POINT (47.608851 47.1878186)
NODE396	94.0	94.4	2.346e-07	black	0.001068855973880923	389.703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3148627034794634e-09	0.4642479394097225	2.1489089808966324e-07	1927-09-14	1927.7014760564596	[1892.9190025910304, 1933.6490608747597]	[128.08099740896955, 87.3509391252403]	33.7660419138067	5895.969733355606	389.703125	1927.7014760564596	6.885597388092288e-05	False	2	0.9999999999999963	-8.929993611768396e-13	2.MED	0.9999999999999891	-6.928303029587047e-13	2.MED1	0.9999999999999494	4.4985936847912506e-13	Kazakhstan	0.9989961554651406	0.008189236725159567	47.2286086	65.20931970000001	Astrakhan Oblast	0.9954595658675272	0.03334511045595329	47.1878186	47.608851	POINT (47.608851 47.1878186)
NODE397	100.0	98.6	2.346e-07	red	0.0010690708610296802	383.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2860403681069155e-08	1.3836861840584358	2.1488714875704765e-07	1958-10-17	1958.793726484083	[1895.246522108353, 1959.0]	[125.75347789164698, 62.0]	11.521799226993608	5927.061983783229	383.5	1958.793726484083	6.907086102967993e-05	False	2	0.99999999622293	8.218867166414156e-08	2.MED	0.9999999902634241	2.1121467528481024e-07	2.MED1	0.9999999580026295	9.046255766516766e-07	Kazakhstan	0.998917062491722	0.008614057164289002	47.2286086	65.20931970000001	Aktobe Region	0.6570431264985012	1.4991023013901332	48.23965820000001	57.7213289	POINT (57.7213289 48.23965820000001)
GCA_016102585.1_ASM1610258v1_genomic	NA	NA	2.35e-08	grey	0.0010690708610296802	383	48	1966	-55	Kazakhstan	Aktobe Region	47.2286086	65.20931970000001	48.23965820000001	57.721328899999996	Medievalis	2.MED	2.MED1	SAMN15054255	KEEP: Assembly Modern Ambiguous Province Western or Aktobe	2	4.847975755514862e-09	0.5216070381546913	3.0896347977898797e-22	1965-10-26	1965.8168558080529	[1966.0, 1966.0]	[55.0, 55.0]	7.023129323969897	5934.0851131071995	383.0	1966.0	6.907086102967993e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Aktobe Region	1.0	-1.000088900581841e-12	48.23965820000001	57.7213289	POINT (57.7213289 48.23965820000001)
GCA_016102845.1_ASM1610284v1_genomic	NA	NA	2.35e-08	grey	0.0010690708610296802	384	4635	1959	-62	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15063853	KEEP: Assembly Modern	2	9.294306632854862e-09	0.9999999997834281	3.086523850098477e-22	1958-10-17	1958.793618891334	[1959.0, 1959.0]	[62.0, 62.0]	-0.00010759274891825044	5927.061876190481	384.0	1959.0	6.907086102967993e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Aktobe Region	0.5379615737342076	2.3774321832825627	48.23965820000001	57.7213289	POINT (65.20931970000001 47.2286086)
GCA_015350435.1_ASM1535043v1_genomic	NA	NA	2.35e-08	grey	0.001068855973880923	387	M-525	1970	-51	Turkmenistan	NA	39.376380700000006	59.392460899999996	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246724	KEEP: Assembly Modern No Province	2	1.7834288898057527e-09	0.19188401672860558	1.5633030199014042e-21	1969-10-30	1969.830134046178	[1970.0, 1970.0]	[51.0, 51.0]	15.049685800220004	5938.098391345324	387.0	1970.0	6.885597388092288e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Turkmenistan	1.0	-1.000088900581841e-12	39.37638070000001	59.3924609	Aktobe Region	0.20208161553034015	3.624846715743711	48.23965820000001	57.7213289	POINT (59.3924609 39.37638070000001)
GCA_016102945.1_ASM1610294v1_genomic	NA	NA	2.35e-08	grey	0.001068855973880923	386	930	1955	-66	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15064018	KEEP: Assembly Modern	2	9.294306632854862e-09	0.9999999997834281	3.0740579361444507e-22	1954-10-12	1954.7803406532091	[1955.0, 1955.0]	[66.0, 66.0]	-0.00010759274891825044	5923.048597952355	386.0	1955.0	6.885597388092288e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Aktobe Region	0.20208161553034015	3.624846715743711	48.23965820000001	57.7213289	POINT (65.20931970000001 47.2286086)
NODE401	100.0	97.0	2.346e-07	red	0.0010690708684712568	379.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5957734945120045e-08	1.71693656902327	2.1489459033384508e-07	1935-07-25	1935.5622236522217	[1893.4068173404619, 1949.132112509247]	[127.59318265953812, 71.86788749075299]	7.860747595762177	5903.830480951368	379.75	1935.5622236522217	6.907086847125672e-05	False	2	0.9999999962229336	8.218859810661806e-08	2.MED	0.999999990263436	2.112144370673776e-07	2.MED1	0.9999999580026973	9.046241871159591e-07	Kazakhstan	0.9935821119112234	0.040311027740380166	47.2286086	65.20931970000001	Astrakhan Oblast	0.6122620309370455	1.3145013379465633	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_015350425.1_ASM1535042v1_genomic	NA	NA	2.35e-08	grey	0.0010690708684712568	379	153	1964	-57	Turkmenistan	NA	39.376380700000006	59.392460899999996	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246690	KEEP: Assembly Modern No Province	2	9.294306634867748e-10	0.1	3.0757292152032753e-22	1963-10-23	1963.8102166889903	[1964.0, 1964.0]	[57.0, 57.0]	28.24799303676855	5932.0784739881365	379.0	1964.0	6.907086847125672e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Turkmenistan	0.9999999999999999	-9.99866855976916e-13	39.37638070000001	59.3924609	Astrakhan Oblast	0.49487464094386163	2.271688058850854	47.1878186	47.608851	POINT (59.3924609 39.37638070000001)
NODE402	100.0	99.5	4.692e-07	red	0.0010695006607637809	380.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.217906995326224e-08	2.3863071044005677	4.297922925239594e-07	1944-12-31	1944.9989369024568	[1894.6132564365112, 1955.0]	[126.38674356348884, 66.0]	9.436713250235016	5913.267194201603	380.5	1944.9989369024568	6.950066076378068e-05	False	2	0.9999999962229378	8.218851577202804e-08	2.MED	0.9999999902634461	2.112142274844309e-07	2.MED1	0.9999999580027373	9.046233669150419e-07	Kazakhstan	0.9999582836573129	0.0004827783626011627	47.2286086	65.20931970000001	Aktobe Region	0.6242958286655337	1.2994822244675626	48.23965820000001	57.7213289	POINT (57.7213289 48.23965820000001)
GCA_016102765.1_ASM1610276v1_genomic	NA	NA	7.038e-07	grey	0.0010701454864467952	380	928	1955	-66	Kazakhstan	Aktobe Region	47.2286086	65.20931970000001	48.23965820000001	57.721328899999996	Medievalis	2.MED	2.MED1	SAMN15063709	KEEP: Assembly Modern	2	2.679851529725382e-08	2.8833259273713585	6.448256830143146e-07	1954-10-12	1954.7803406532091	[1955.0, 1955.0]	[66.0, 66.0]	9.78140375075236	5923.0485979523555	380.0	1955.0	7.0145486446795e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Aktobe Region	1.0	-1.000088900581841e-12	48.23965820000001	57.7213289	POINT (57.7213289 48.23965820000001)
GCA_016102785.1_ASM1610278v1_genomic	NA	NA	2.35e-08	grey	0.0010695006607637809	381	929	1955	-66	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15063827	KEEP: Assembly Modern	2	3.331364916102623e-09	0.3584307089250694	3.0809970676629785e-22	1954-10-12	1954.7803406532091	[1955.0, 1955.0]	[66.0, 66.0]	9.78140375075236	5923.0485979523555	381.0	1955.0	6.950066076378068e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Aktobe Region	0.5113663388668215	2.2405028185705067	48.23965820000001	57.7213289	POINT (65.20931970000001 47.2286086)
GCA_001617715.1_Yersinia_pestis_M-519_genomic	NA	NA	4.692e-07	grey	0.0010692857650675613	382	M-519	1967	-54	Turkmenistan	Balkan	39.376380700000006	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376048	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	1.6068622851076327e-08	1.7288673036452895	4.2979118663819644e-07	1966-10-27	1966.8201753675842	[1967.0, 1967.0]	[54.0, 54.0]	20.994064215122762	5935.088432666731	382.0	1967.0	6.928576506756107e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	0.9999999999999999	-9.99866855976916e-13	Turkmenistan	1.0	-1.000088900581841e-12	39.37638070000001	59.3924609	Balkan	1.0	-1.000088900581841e-12	39.9353714	54.91200550000001	POINT (54.91200550000001 39.9353714)
NODE405	96.0	99.7	6.975e-07	red	0.0010695006817203075	390.1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3270044888660815e-08	2.503688096685217	6.447078393844747e-07	1949-07-21	1949.5523364611222	[1938.6026295103284, 1954.8868109739385]	[82.39737048967163, 66.11318902606149]	21.850860404662626	5917.820593760269	390.1875	1949.5523364611222	6.950068172030736e-05	False	2	0.999999999996249	1.0383851583678404e-10	2.MED	0.9999999999898721	2.810104002666226e-10	2.MED1	0.9999999999541667	1.271254739244871e-09	Kazakhstan	0.999323681444142	0.00561521910890733	47.2286086	65.20931970000001	Astrakhan Oblast	0.9917786921821545	0.04976463548423474	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_016102875.1_ASM1610287v1_genomic	NA	NA	2.35e-08	grey	0.0010695006817203075	388	3192	1959	-62	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063847	KEEP: Assembly Modern	2	3.209839974612772e-09	0.3453555064098061	3.0459761641765635e-22	1958-10-17	1958.793618891334	[1959.0, 1959.0]	[62.0, 62.0]	9.241282430211868	5927.061876190481	388.0	1959.0	6.950068172030736e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	0.9999999999999999	-9.99866855976916e-13	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Atyrau Region	1.0	-1.000088900581841e-12	47.660582700000006	50.806203	POINT (50.806203 47.66058270000001)
NODE407	100.0	96.1	2.346e-07	red	0.0010697155747626842	389.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6028103150174663e-08	1.7245076776405206	2.1489304237663618e-07	1955-04-14	1955.2840150110649	[1951.4213455385684, 1961.5265500887704]	[69.5786544614316, 59.473449911229636]	5.7316785499426715	5923.552272310211	389.5	1955.2840150110649	6.9715574762684e-05	False	2	0.9999999962266913	8.211061386973601e-08	2.MED	0.99999999027363	2.1100392247421784e-07	2.MED1	0.9999999580500218	9.036532530830718e-07	Russia	0.9874962749091892	0.0679675590848911	64.6863136	97.7453061	Astrakhan Oblast	0.999954406106664	0.0005312032591342247	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_009909645.1_ASM990964v1_genomic	NA	NA	2.35e-08	grey	0.0010697155747626842	389	111	1971	-50	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN13632895	KEEP: Assembly Modern	2	1.6876098774889196e-09	0.18157458579619298	3.0932696900656613e-22	1970-11-01	1970.833453605709	[1971.0, 1971.0]	[50.0, 50.0]	15.549438594644243	5939.101710904855	389.0	1971.0	6.9715574762684e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Astrakhan Oblast	1.0	-1.000088900581841e-12	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_016102745.1_ASM1610274v1_genomic	NA	NA	4.692e-07	grey	0.001070145370385355	390	1077	1962	-59	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15063846	KEEP: Assembly Modern	2	2.1159252522578676e-08	2.2765821436533398	4.2979562267075734e-07	1961-10-21	1961.803577569928	[1962.0, 1962.0]	[59.0, 59.0]	6.519562558863072	5930.071834869074	390.0	1962.0	7.014537038535475e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Astrakhan Oblast	1.0	-1.000088900581841e-12	47.1878186	47.608851	POINT (47.608851 47.1878186)
NODE408	72.0	47.9	2.346e-07	black	0.0010697155693233575	392.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2603661745506305e-08	1.3560626134523532	2.1488760305007926e-07	1965-10-26	1965.8169634008018	[1960.4188663144996, 1966.0]	[60.58113368550039, 55.0]	16.2646269396796	5934.085220699948	392.375	1965.8169634008018	6.971556932335744e-05	False	2	0.9999999999962489	1.0383863585699161e-10	2.MED	0.9999999999898722	2.8101036606004815e-10	2.MED1	0.9999999999541668	1.271255068299517e-09	Kazakhstan	0.9997504885221511	0.0023204379022645784	47.2286086	65.20931970000001	Astrakhan Oblast	0.8316167195159878	0.49869892310143277	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_016102975.1_ASM1610297v1_genomic	NA	NA	7.038e-07	grey	0.0010703602928924698	391	M-1489	1992	-29	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15064035	KEEP: Assembly Modern	2	2.0145404719391672e-08	2.1674994715383984	6.447235691124263e-07	1991-11-26	1991.9031643558656	[1992.0, 1992.0]	[29.0, 29.0]	26.08620095506376	5960.171421655012	391.0	1992.0	7.036029289246986e-05	False	2	1.0	-1.000088900581841e-12	2.MED	0.9999999999999999	-9.99866855976916e-13	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	West Kazakhstan Region	1.0	-1.000088900581841e-12	49.5568479	50.2227409	POINT (50.2227409 49.5568479)
GCA_016102855.1_ASM1610285v1_genomic	NA	NA	2.35e-08	grey	0.0010697155693233575	392	7702	1966	-55	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063890	KEEP: Assembly Modern	2	8.726811551746861e-09	0.9389416440176485	3.09401837374896e-22	1965-10-26	1965.8168558080529	[1966.0, 1966.0]	[55.0, 55.0]	-0.00010759274891825044	5934.0851131071995	392.0	1966.0	6.971556932335744e-05	False	2	1.0	-1.000088900581841e-12	2.MED	0.9999999999999999	-9.99866855976916e-13	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Atyrau Region	1.0	-1.000088900581841e-12	47.660582700000006	50.806203	POINT (50.806203 47.66058270000001)
NODE410	100.0	99.8	2.346e-07	red	0.0010699304626603596	393.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5835845341934244e-08	1.7038221315537196	2.1489333700210831e-07	1975-12-13	1975.9487278581746	[1966.5645698796122, 1980.6689745602598]	[54.435430120387764, 40.33102543974019]	10.13176445737281	5944.216985157321	393.75	1975.9487278581746	6.993046266035954e-05	False	2	0.9999999962229333	8.218860479024577e-08	2.MED	0.9999999902634336	2.1121448446816745e-07	2.MED1	0.999999958002685	9.046244356851701e-07	Kazakhstan	0.5374625786729175	0.6913559193458508	47.2286086	65.20931970000001	Astrakhan Oblast	0.8373714390984124	0.47635306408773326	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_016103005.1_ASM1610300v1_genomic	NA	NA	2.35e-08	grey	0.0010699304626603596	393	M-1501	1992	-29	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15064036	KEEP: Assembly Modern	2	1.1234712820445683e-09	0.12087736354962154	3.086328611443405e-22	1991-11-26	1991.9031643558656	[1992.0, 1992.0]	[29.0, 29.0]	15.95443649769095	5960.171421655012	393.0	1992.0	6.993046266035954e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	0.9999999999999999	-9.99866855976916e-13	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Astrakhan Oblast	1.0	-1.000088900581841e-12	47.1878186	47.608851	POINT (47.608851 47.1878186)
NODE411	100.0	100.0	9.384e-07	red	0.0010707901306180052	394.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.048107371402278e-08	3.2795425104302587	8.596679576454857e-07	1989-11-24	1989.896632829552	[1973.8673881366856, 1990.0]	[47.13261186331442, 31.0]	13.947904971377284	5958.164890128698	394.5	1989.896632829552	7.079013061800502e-05	False	2	0.9999999962229378	8.218851577867351e-08	2.MED	0.9999999902634461	2.1121422754049684e-07	2.MED1	0.9999999580027371	9.046233674370228e-07	Kazakhstan	0.537465677863992	0.691355685139971	47.2286086	65.20931970000001	West Kazakhstan Region	0.4821618548711948	1.2643841242546903	49.5568479	50.2227409	POINT (50.2227409 49.5568479)
GCA_003085975.1_ASM308597v1_genomic	NA	NA	2.35e-08	grey	0.0010707901306180052	394	1530	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Medievalis	2.MED	2.MED1	SAMN05162580	KEEP: Assembly Modern	2	9.294306634867748e-10	0.1	1.5434284003346332e-21	2013-12-23	2013.9761946655533	[2014.0, 2014.0]	[7.0, 7.0]	24.079561836001403	5982.2444519647	394.0	2014.0	7.079013061800502e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Republic	1.0	-1.000088900581841e-12	50.7114101	86.8572186	POINT (86.8572186 50.7114101)
GCA_003086155.1_ASM308615v1_genomic	NA	NA	2.35e-08	grey	0.0010707901306180052	395	M-1448	1990	-31	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN05017638	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	9.294306632854862e-09	0.9999999997834281	1.5434284003346332e-21	1989-11-24	1989.896525236803	[1990.0, 1990.0]	[31.0, 31.0]	-0.00010759274891825044	5958.164782535949	395.0	1990.0	7.079013061800502e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	West Kazakhstan Region	0.9999999999999999	-9.99866855976916e-13	49.5568479	50.2227409	POINT (50.2227409 49.5568479)
GCA_015350455.1_ASM1535045v1_genomic	NA	NA	2.35e-08	grey	0.001068855973880923	385	693	1949	-72	Turkmenistan	NA	39.376380700000006	59.392460899999996	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246854	KEEP: Assembly Modern No Province	2	9.294306632854862e-09	0.9999999997834281	3.0777166399582353e-22	1948-10-05	1948.7604232960216	[1949.0, 1949.0]	[72.0, 72.0]	-0.00010759274891825044	5917.028680595167	385.0	1949.0	6.885597388092288e-05	False	2	0.9999999999999999	-9.99866855976916e-13	2.MED	1.0	-1.000088900581841e-12	2.MED1	1.0	-1.000088900581841e-12	Turkmenistan	1.0	-1.000088900581841e-12	39.37638070000001	59.3924609	Aktobe Region	0.24531494941396148	3.2270562690694877	48.23965820000001	57.7213289	POINT (59.3924609 39.37638070000001)
NODE413	100.0	90.7	2.346e-07	black	0.0010690708610296802	399.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.689717410304384e-09	1.0425433322754003	2.1488714875704765e-07	1956-03-25	1956.2298583776392	[1893.8001380909975, 1979.9118426532555]	[127.1998619090025, 41.08815734674454]	28.528382321179606	5924.498115676785	399.65625	1956.2298583776392	6.907086102967993e-05	False	2	0.9999999999999962	-8.93205735115763e-13	2.MED	0.9999999999999892	-6.934719162725893e-13	2.MED1	0.9999999999999495	4.466350467471252e-13	Kazakhstan	0.5694122546472332	0.6834822273698712	47.2286086	65.20931970000001	Astrakhan Oblast	0.9823995585041343	0.11572307961029754	47.1878186	47.608851	POINT (47.608851 47.1878186)
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	NA	NA	4.692e-07	grey	0.0010695007322532024	396	M-1453	1991	-30	Kazakhstan	Atyrau	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN04376922	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	1.0175176246751105e-08	1.0947751829683303	4.298712235222425e-07	1990-11-25	1990.8998447963343	[1991.0, 1991.0]	[30.0, 30.0]	34.66998641869509	5959.16810209548	396.0	1991.0	6.950073225320217e-05	False	2	1.0	-1.000088900581841e-12	2.MED	1.0	-1.000088900581841e-12	2.MED1	0.9999999999999999	-9.99866855976916e-13	Kazakhstan	1.0	-1.000088900581841e-12	47.2286086	65.20931970000001	Atyrau	1.0	-1.000088900581841e-12	47.660582700000006	50.806203	POINT (50.806203 47.66058270000001)
