Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
GCA_000323925.1_ASM32392v1_genomic	NA	NA	2.35e-08	grey	7.040939999999997e-05	254.0	CMCC106002	1996	-25	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403031	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	2.8731579758155225e-09	0.29575034285625307	1.7192622178936876e-06	1996-01-01	1996.0	[1996.0, 1996.0]	657.7712347259503	6105.765004473408	109.0	1996.0	6.343342489777781e-05	False
GCA_000324965.1_ASM32496v1_genomic	NA	NA	2.346e-07	grey	6.897829999999997e-05	257.0	H1959004	1959	-62	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403082	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	9.714808605351293e-10	0.1	2.1489381392357418e-07	1959-01-01	1959.0	[1959.0, 1959.0]	611.9281547476112	6068.765004473408	110.0	1959.0	6.214393945608338e-05	False
GCA_002188835.1_ASM218883v1_genomic	NA	NA	1.2066300000000003e-05	grey	8.083349999999997e-05	258.0	SCPM-O-DNA-14	1983	-38	NA	NA	NA	NA	NA	NA	Antiqua	2.ANT	2.ANT3	SAMN05521439	KEEP: Assembly Modern No Location	2.0	1.5166864540547276e-08	1.5612108438443946	1.09678955622943e-05	1983-01-01	1983.0	[1983.0, 1983.0]	635.9281547476112	6092.765004473408	111.0	1983.0	7.289694120445411e-05	False
GCA_000323465.1_ASM32346v1_genomic	NA	NA	2.35e-08	grey	7.066749999999999e-05	259.0	5761	1956	-65	Russia	St. Petersberg	64.6863136	97.7453061	59.938731999999995	30.316228999999996	Antiqua	2.ANT	2.ANT3	SAMN02403007	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	3.117006016292281e-09	0.32085099592958666	1.7194221454957605e-06	1956-01-01	1956.0	[1956.0, 1956.0]	608.9281547476112	6065.765004473408	112.0	1956.0	6.364846778765557e-05	False
GCA_000834885.1_ASM83488v1_genomic	NA	NA	4.692e-07	grey	0.00010249029999999997	262.0	Nicholisk 41	2008	-13	China	Heilongjiang	35.000074	104.999927	48.00000470000001	127.99999199999999	Antiqua	2.ANT	2.ANT3	SAMN03216612	KEEP: Assembly Modern	2.0	2.9785491587678016e-08	3.065988512760922	3.036497059954922e-05	2008-01-01	2008.0	[2008.0, 2008.0]	652.0179204420538	6117.765004473408	113.0	2008.0	9.250889827213418e-05	False
GCA_001601285.1_ASM160128v1_genomic	NA	NA	2.35e-08	grey	6.921289999999997e-05	263.0	I-1996	1970	-51	Russia	Zabaykalsky Krai	64.6863136	97.7453061	52.248521000000004	115.956325	Antiqua	2.ANT	2.ANT3	SAMN04357319	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	9.714808605351293e-10	0.1	2.148858474561399e-07	1970-01-01	1970.0	[1970.0, 1970.0]	614.0179204420538	6079.765004473408	114.0	1970.0	6.23588135200411e-05	False
GCA_000320445.1_ASM32044v1_genomic	NA	NA	2.346e-07	grey	6.731259999999997e-05	265.0	2	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	1.5413283480999434e-09	0.15865761341411502	2.1488623932434906e-07	2004-01-01	2004.0	[2004.0, 2004.0]	266.48261561172626	6113.765004473408	115.0	2004.0	6.063970666920191e-05	False
GCA_015158765.1_ASM1515876v1_genomic	NA	NA	0.0	grey	6.86031e-05	269.0	S20080158	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021970	KEEP: Assembly Modern	2.0	6.155264056366609e-09	0.6335960188630018	1.2894090202287455e-06	2008-01-01	2008.0	[2008.0, 2008.0]	270.48261561172626	6117.765004473408	117.0	2008.0	6.171422945010631e-05	False
GCA_002005285.1_ASM200528v1_genomic	NA	NA	7.037999999999998e-07	grey	7.254459999999999e-05	274.0	195/P	[1898:1950]	[-123:-71]	India	Maharashtra	22.3511148	78.6677428	18.906835600000004	75.6741579	Antiqua	2.ANT	2.ANT1	SAMN06161235	KEEP: Assembly Modern	2.0	1.4979759442853993e-08	1.5419510616609124	3.868997762544045e-06	1950-01-01	1950.0001029356358	[1929.9243888138744, 1950.0]	162.8567929281014	6059.7651074090445	121.0	1924.0	6.53682651313567e-05	False
GCA_000475135.2_YPS03_v2_genomic	NA	NA	5.1938e-06	grey	7.372639999999999e-05	275.0	S3	2002	-19	India	Himachal Pradesh	22.3511148	78.6677428	31.81676015	77.34932051968858	Antiqua	2.ANT	2.ANT1	SAMN02470613	KEEP: Assembly Modern	2.0	1.568505634129442e-08	1.6145512462957308	4.731236709709443e-06	2002-01-01	2002.0	[2002.0, 2002.0]	200.6003776354014	6111.765004473409	122.0	2002.0	6.644538946995354e-05	False
GCA_015159045.1_ASM1515904v1_genomic	NA	NA	2.35e-08	grey	6.855609999999999e-05	276.0	S20050087	2005	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021957	KEEP: Assembly Modern	2.0	9.714808605351293e-10	0.1	3.3165628246138186e-20	2005-01-01	2005.0	[2005.0, 2005.0]	203.6003776354014	6114.765004473409	123.0	2005.0	6.171415276024412e-05	False
GCA_000323305.1_ASM32330v1_genomic	NA	NA	2.346e-07	grey	6.78523e-05	277.0	34008	1968	-53	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN02402999	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	2.1394960864440304e-09	0.22023038984684817	2.148888359281379e-07	1968-01-01	1968.0	[1968.0, 1968.0]	208.0459726542506	6077.765004473408	120.0	1968.0	6.10694852554371e-05	False
GCA_015158815.1_ASM1515881v1_genomic	NA	NA	2.35e-08	grey	6.832149999999999e-05	281.0	S20080154	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021967	KEEP: Assembly Modern	2.0	5.344303532495281e-09	0.5501192817686014	1.0744854630572731e-06	2008-01-01	2008.0	[2008.0, 2008.0]	270.48261561172626	6117.765004473408	116.0	2008.0	6.149930589293483e-05	False
GCA_015158705.1_ASM1515870v1_genomic	NA	NA	2.35e-08	grey	6.80869e-05	285.0	S20080164	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021972	KEEP: Assembly Modern	2.0	4.389237137697828e-09	0.45180891523483707	4.2978085597664615e-07	2008-01-01	2008.0	[2008.0, 2008.0]	152.32575283309006	6117.765004473409	118.0	2008.0	6.128438546484985e-05	False
GCA_015158955.1_ASM1515895v1_genomic	NA	NA	2.35e-08	grey	6.95885e-05	297.0	S20010125	2001	-20	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021960	KEEP: Assembly Modern	2.0	1.0654604870305935e-08	1.0967385260103804	1.7192914785220997e-06	2001-01-01	2001.0	[2001.0, 2001.0]	145.32575283309006	6110.765004473409	119.0	2001.0	6.25738960873953e-05	False
GCA_003074275.1_ASM307427v1_genomic	NA	NA	2.6321e-06	grey	7.929029999999999e-05	304.0	C-627	1986	-35	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED0	SAMN05225373	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	1.272628214228365e-08	1.3099879430741972	2.3642171715603033e-06	1986-01-01	1986.0	[1986.0, 1986.0]	129.86062951903773	6095.765004473409	124.0	1986.0	7.096181091791208e-05	False
GCA_006376575.1_ASM637657v1_genomic	NA	NA	2.35e-08	grey	7.72125e-05	308.0	C-284	1971	-50	Russia	Karachay-Cherkessia	64.6863136	97.7453061	43.7368326	41.7267991	Medievalis	2.MED	2.MED0	SAMN12012133	KEEP: Assembly Modern	2.0	9.714808605309214e-09	0.9999999999956686	3.2745753889406545e-20	1971-01-01	1971.0	[1971.0, 1971.0]	-0.00010293563582308707	6080.765004473409	125.0	1971.0	6.902738022482245e-05	False
GCA_000325105.1_ASM32510v1_genomic	NA	NA	2.35e-08	grey	7.090449999999998e-05	312.0	J1963002	1963	-58	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Medievalis	2.MED	2.MED3	SAMN02403089	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	7.354590593327326e-09	0.7570494584191945	1.9342157709989173e-06	1963-01-01	1963.0	[1963.0, 1963.0]	246.0911904321099	6072.765004473409	126.0	1963.0	6.386446902562153e-05	False
GCA_000324945.1_ASM32494v1_genomic	NA	NA	2.346e-07	grey	7.062289999999997e-05	315.0	H1958004	1958	-63	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Medievalis	2.MED	2.MED3	SAMN02403081	KEEP: Assembly Modern Cui 2013	2.0	4.2814569832489496e-09	0.4407144965152023	2.148925848891971e-07	1958-01-01	1958.0	[1958.0, 1958.0]	104.40634808434879	6067.765004473409	127.0	1958.0	6.364960772425381e-05	False
GCA_000324605.1_ASM32460v1_genomic	NA	NA	2.346e-07	grey	7.275779999999997e-05	318.0	CMCC99103	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403065	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	1.2401549499324707e-08	1.2765613820218191	1.9342245277026043e-06	1970-01-01	1970.0	[1970.0, 1970.0]	102.89619306003578	6079.765004473409	128.0	1970.0	6.558382332464738e-05	False
GCA_000325085.1_ASM32508v1_genomic	NA	NA	4.692e-07	grey	7.181939999999997e-05	320.0	I2001001	2001	-20	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403088	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	7.67292365129601e-09	0.7898172741220518	4.297783427507258e-07	2001-01-01	2001.0	[2001.0, 2001.0]	79.15805651996129	6110.765004473408	129.0	2001.0	6.472407972152849e-05	False
GCA_000325325.1_ASM32532v1_genomic	NA	NA	2.35e-08	grey	7.303939999999998e-05	324.0	SHAN11	2006	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403100	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	1.1861048973287824e-08	1.2209246167499685	1.5043595227893338e-06	2006-01-01	2006.0	[2006.0, 2006.0]	84.15805651996129	6115.765004473408	130.0	2006.0	6.57986609015671e-05	False
GCA_000169655.1_ASM16965v1_genomic	NA	NA	2.35e-08	grey	7.064639999999997e-05	338.0	K1973002	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02404402	KEEP: Assembly Modern Morelli 2010 Keller 2019	2.0	2.7579156439079047e-09	0.28388780015580933	1.719261962531279e-06	1973-01-01	1973.0	[1973.0, 1973.0]	704.0217387413727	6082.765004473409	131.0	1973.0	6.36495126608917e-05	False
GCA_016102575.1_ASM1610257v1_genomic	NA	NA	2.346e-07	grey	7.484569999999997e-05	341.0	4	1917	-104	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053851	KEEP: Assembly Modern	2.0	6.385189201764553e-09	0.6572635098798904	1.074600599196978e-06	1917-01-01	1917.0	[1917.0, 1917.0]	192.4597911857186	6026.765004473409	132.0	1917.0	6.751808886363817e-05	False
GCA_016102545.1_ASM1610254v1_genomic	NA	NA	7.442e-07	grey	7.578759999999999e-05	343.0	146	1931	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.787250799999995	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2.0	7.166812149146812e-09	0.737720364886968	6.446687078576981e-07	1931-01-01	1931.0	[1931.0, 1931.0]	116.12881782658405	6040.765004473409	133.0	1931.0	6.837765278421912e-05	False
GCA_010974855.1_ASM1097485v1_genomic	NA	NA	7.512999999999998e-07	grey	7.626389999999998e-05	344.0	31	1924	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2.0	9.148961352777765e-09	0.94175415331787	6.44695311402916e-07	1924-01-01	1924.0	[1924.0, 1924.0]	77.2108945790244	6033.765004473409	134.0	1924.0	6.880745443025157e-05	False
GCA_016102565.1_ASM1610256v1_genomic	NA	NA	1.6179e-06	grey	7.713049999999997e-05	345.0	27	1924	-97	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN15053870	KEEP: Assembly Modern	2.0	1.1981746705085215e-08	1.233348714506347	1.5043794184719924e-06	1924-01-01	1924.0	[1924.0, 1924.0]	77.2108945790244	6033.765004473409	135.0	1924.0	6.966713853732065e-05	False
GCA_003074295.1_ASM307429v1_genomic	NA	NA	2.35e-08	grey	7.721519999999996e-05	348.0	244	1967	-54	Kazakhstan	Kyzylorda Province	47.2286086	65.20931970000001	44.8426778	65.5036151	Medievalis	2.MED	2.MED1	SAMN05225376	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	4.828601191624769e-09	0.49703513345234496	2.1499180252190317e-06	1967-01-01	1967.0	[1967.0, 1967.0]	502.5214680187869	6076.765004473409	136.0	1967.0	6.96678405225583e-05	False
GCA_002412305.1_Y.pestis_A-1809_genomic	NA	NA	9.4583e-06	grey	9.031459999999996e-05	350.0	A-1809	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Medievalis	2.MED	2.MED1	SAMN05017696	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	2.0	1.670178638407982e-08	1.719208999637917	7.745173968900068e-06	1980-01-01	1980.0	[1980.0, 1980.0]	358.1318829213624	6089.76500447341	138.0	1980.0	8.085380133500383e-05	False
GCA_003086115.1_ASM308611v1_genomic	NA	NA	6.7831e-06	grey	9.851039999999996e-05	352.0	A-1920	1988	-33	Kazakhstan	Almaty Region	47.2286086	65.20931970000001	45.2351691	77.27418709999998	Medievalis	2.MED	2.MED1	SAMN05017652	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	9.714808605309214e-09	0.9999999999956686	3.2967848011454454e-20	1988-01-01	1988.0	[1988.0, 1988.0]	-0.00010293563582308707	6097.765004473411	139.0	1988.0	8.753651159686053e-05	False
GCA_000323245.1_ASM32324v1_genomic	NA	NA	2.35e-08	grey	7.608919999999997e-05	356.0	2654	2006	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0	1.0695041078792348e-09	0.11009008528383261	4.2981394445520315e-07	2006-01-01	2006.0	[2006.0, 2006.0]	519.464291182652	6115.76500447341	137.0	2006.0	6.859240182613135e-05	False
GCA_009909635.1_ASM990963v1_genomic	NA	NA	4.692e-07	grey	7.508029999999996e-05	359.0	9_10	1923	-98	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN13632815	KEEP: Assembly Modern	2.0	3.140960786215413e-09	0.32331679540091507	4.2978292961611113e-07	1923-01-01	1923.0	[1923.0, 1923.0]	249.18455214115556	6032.765004473409	140.0	1923.0	6.773278859376912e-05	False
GCA_016102645.1_ASM1610264v1_genomic	NA	NA	4.692e-07	grey	7.559649999999998e-05	360.0	165	1932	-89	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15055973	KEEP: Assembly Modern	2.0	6.88636616056666e-09	0.708852478758396	4.297878426352511e-07	1932-01-01	1932.0	[1932.0, 1932.0]	97.0775187675165	6041.765004473409	143.0	1932.0	6.816256943367616e-05	False
GCA_010974835.1_ASM1097483v1_genomic	NA	NA	7.037999999999998e-07	grey	7.606569999999998e-05	361.0	7	1922	-99	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN14090012	KEEP: Assembly Modern	2.0	9.632026834720362e-09	0.9914788058114361	6.446819722327265e-07	1922-01-01	1922.0	[1922.0, 1922.0]	67.71321677990522	6031.76500447341	144.0	1922.0	6.859234243235708e-05	False
GCA_016102555.1_ASM1610255v1_genomic	NA	NA	9.384e-07	grey	7.630029999999996e-05	362.0	2	1912	-109	Kazakhstan	 West Kazakhstan region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053798	KEEP: Assembly Modern	2.0	1.081196193657633e-08	1.1129361756669796	8.59609273802907e-07	1912-01-01	1912.0	[1912.0, 1912.0]	57.713216779905224	6021.76500447341	145.0	1912.0	6.880726973392726e-05	False
GCA_016102775.1_ASM1610277v1_genomic	NA	NA	1.3593e-06	grey	7.654169999999998e-05	363.0	626	1945	-76	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063641	KEEP: Assembly Modern	2.0	9.659877699591862e-09	0.9943456522932245	1.2894464205122255e-06	1945-01-01	1945.0	[1945.0, 1945.0]	129.88736209671697	6054.765004473409	141.0	1945.0	6.902222801155314e-05	False
GCA_016102665.1_ASM1610266v1_genomic	NA	NA	5.435e-07	grey	7.619509999999998e-05	364.0	258	1930	-91	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062812	KEEP: Assembly Modern	2.0	8.36907833315112e-09	0.8614763988804789	8.595972060090287e-07	1930-01-01	1930.0	[1930.0, 1930.0]	114.88736209671697	6039.765004473409	142.0	1930.0	6.859237879704993e-05	False
GCA_006376435.1_ASM637643v1_genomic	NA	NA	4.692e-07	grey	7.700409999999996e-05	376.0	C-62	1959	-62	Azerbaijan	Shamkir District	40.3936294	47.787250799999995	40.86764505	46.01391106445903	Medievalis	2.MED	2.MED1	SAMN12011893	KEEP: Assembly Modern	2.0	3.504605053109114e-09	0.36074874920115685	4.2981395211417914e-07	1959-01-01	1959.0	[1959.0, 1959.0]	220.93945490046963	6068.765004473409	146.0	1959.0	6.945223175927202e-05	False
GCA_015336085.1_ASM1533608v1_genomic	NA	NA	2.35e-08	grey	7.752029999999997e-05	378.0	C-781	2001	-20	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619712	KEEP: Assembly Modern No Province	2.0	9.714808605351293e-10	0.1	3.2690068490730226e-20	2001-01-01	2001.0	[2001.0, 2001.0]	231.90702462989066	6110.765004473409	147.0	2001.0	6.988198113540246e-05	False
GCA_001559935.1_ASM155993v1_genomic	NA	NA	6.6483e-06	grey	8.579579999999996e-05	379.0	KM918	1989	-32	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED1	SAMN04331740	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	1.8418125071490226e-08	1.8958814135921125	7.5274356410455925e-06	1989-01-01	1989.0	[1989.0, 1989.0]	219.90702462989066	6098.765004473409	148.0	1989.0	7.740941677644802e-05	False
GCA_015337445.1_ASM1533744v1_genomic	NA	NA	2.35e-08	grey	7.775489999999997e-05	382.0	KM 567	1972	-49	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619715	KEEP: Assembly Modern No Province	2.0	9.714808605351293e-10	0.1	3.2681048825048243e-20	1972-01-01	1972.0	[1972.0, 1972.0]	182.47161707837154	6081.765004473409	149.0	1972.0	7.00968710488582e-05	False
GCA_006376495.1_ASM637649v1_genomic	NA	NA	4.692e-07	grey	7.841169999999996e-05	383.0	C-231	1968	-53	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Medievalis	2.MED	2.MED1	SAMN12011930	KEEP: Assembly Modern	2.0	4.6536475327671635e-09	0.4790261673507139	4.2979430791835957e-07	1968-01-01	1968.0	[1968.0, 1968.0]	166.14713329089955	6077.765004473409	150.0	1968.0	7.074154843146164e-05	False
GCA_006376535.2_ASM637653v2_genomic	NA	NA	4.692e-07	grey	8.289499999999996e-05	385.0	C-281	1970	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN12012131	KEEP: Assembly Modern	2.0	1.572543943197962e-08	1.618708105409039	4.514871728967555e-06	1970-01-01	1970.0	[1970.0, 1970.0]	168.14713329089955	6079.765004473409	151.0	1970.0	7.482662585251084e-05	False
GCA_001617785.1_Yersinia_pestis_M-549_genomic	NA	NA	2.35e-08	grey	7.564349999999997e-05	387.0	M-549	1977	-44	Turkmenistan	Balkan	39.37638070000001	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376917	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	3.3298581513950924e-09	0.34276106577754684	3.2768790489480794e-20	1977-01-01	1977.0	[1977.0, 1977.0]	80.270325986741	6086.765004473409	153.0	1977.0	6.81625604007799e-05	False
GCA_001617805.1_Yersinia_pestis_173_genomic	NA	NA	2.35e-08	grey	7.683999999999998e-05	390.0	173	1978	-43	Kazakhstan	Mangystau Province	47.2286086	65.20931970000001	43.3338178	52.85319112908714	Medievalis	2.MED	2.MED1	SAMN04376919	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	1.1137968897156375e-08	1.1464939094138356	1.0746069741420128e-06	1978-01-01	1978.0	[1978.0, 1978.0]	81.270325986741	6087.765004473409	154.0	1978.0	6.92371673749219e-05	False
GCA_009296005.1_ASM929600v1_genomic	NA	NA	2.35e-08	grey	7.493969999999998e-05	391.0	C-25	1953	-68	Russia	Chechnya	64.6863136	97.7453061	43.39761470000001	45.6985005	Medievalis	2.MED	2.MED1	SAMN12991209	KEEP: Assembly Modern	2.0	9.714808605351293e-10	0.1	3.280177929373819e-20	1953-01-01	1953.0	[1953.0, 1953.0]	233.22209975788542	6062.765004473409	152.0	1953.0	6.75178825026601e-05	False
GCA_010974845.1_ASM1097484v1_genomic	NA	NA	1.173e-06	grey	7.634729999999997e-05	392.0	578	1945	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14089970	KEEP: Assembly Modern	2.0	7.312356154637312e-09	0.7527020296220126	1.0748885171332737e-06	1945-01-01	1945.0	[1945.0, 1945.0]	207.87435647427583	6054.765004473409	155.0	1945.0	6.880765890903987e-05	False
GCA_016102655.1_ASM1610265v1_genomic	NA	NA	1.6422e-06	grey	7.681649999999997e-05	393.0	580	1945	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN15062818	KEEP: Assembly Modern	2.0	9.044912046662295e-09	0.9310437718433288	1.5043551384876617e-06	1945-01-01	1945.0	[1945.0, 1945.0]	207.87435647427583	6054.765004473409	156.0	1945.0	6.923712553039425e-05	False
GCA_009909655.1_ASM990965v1_genomic	NA	NA	7.037999999999998e-07	grey	7.587809999999997e-05	394.0	615	1945	-76	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN13632826	KEEP: Assembly Modern	2.0	5.155075872779859e-09	0.5306410123139476	6.446741761072178e-07	1945-01-01	1945.0	[1945.0, 1945.0]	207.87435647427583	6054.765004473409	157.0	1945.0	6.837744456801382e-05	False
GCA_001617725.1_Yersinia_pestis_M-1484_genomic	NA	NA	6.614e-06	grey	8.366509999999997e-05	395.0	M-1484	1992	-29	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376037	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	1.711248965097559e-08	1.7614850015212207	6.0229386892942605e-06	1992-01-01	1992.0	[1992.0, 1992.0]	178.83701253585173	6101.765004473409	158.0	1992.0	7.547490175751747e-05	False
GCA_015337645.1_ASM1533764v1_genomic	NA	NA	2.35e-08	grey	7.707459999999998e-05	396.0	M-1482	1989	-32	Russia	NA	64.6863136	97.7453061	NA	NA	Medievalis	2.MED	2.MED1	SAMN16619716	KEEP: Assembly Modern No Province	2.0	9.714808605351293e-10	0.1	3.274394409126958e-20	1989-01-01	1989.0	[1989.0, 1989.0]	175.83701253585173	6098.765004473409	159.0	1989.0	6.945196306822323e-05	False
GCA_016102845.1_ASM1610284v1_genomic	NA	NA	2.35e-08	grey	7.613619999999998e-05	398.0	4635	1959	-62	Kazakhstan	NA	47.2286086	65.20931970000001	NA	NA	Medievalis	2.MED	2.MED1	SAMN15063853	KEEP: Assembly Modern	2.0	8.69571730557398e-09	0.895099189168178	2.1488863234755257e-07	1959-01-01	1959.0	[1959.0, 1959.0]	37.90998028819763	6068.765004473409	160.0	1959.0	6.859231767333909e-05	False
GCA_001617715.1_Yersinia_pestis_M-519_genomic	NA	NA	4.692e-07	grey	7.644129999999999e-05	404.0	M-519	1967	-54	Turkmenistan	Balkan	39.37638070000001	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376048	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0	9.567852916630112e-09	0.9848730227541249	4.2977239191199625e-07	1967-01-01	1967.0	[1967.0, 1967.0]	45.90998028819763	6076.765004473409	161.0	1967.0	6.880720143290353e-05	False
GCA_016102875.1_ASM1610287v1_genomic	NA	NA	2.35e-08	grey	7.67166e-05	405.0	3192	1959	-62	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063847	KEEP: Assembly Modern	2.0	9.702659027493002e-09	0.9987493754790395	3.28056522176743e-20	1959-01-01	1959.0	[1959.0, 1959.0]	1.4693608363945714	6068.765004473409	163.0	1959.0	6.902211201610397e-05	False
GCA_003085975.1_ASM308597v1_genomic	NA	NA	2.35e-08	grey	7.815059999999999e-05	411.0	1530	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Medievalis	2.MED	2.MED1	SAMN05162580	KEEP: Assembly Modern	2.0	1.1773573378508062e-08	1.211920260788537	1.2894107079205421e-06	2014-01-01	2014.0	[2014.0, 2014.0]	56.46936083639457	6123.765004473409	164.0	2014.0	7.031152272402449e-05	False
GCA_015350455.1_ASM1535045v1_genomic	NA	NA	2.35e-08	grey	7.599560000000001e-05	413.0	693	1949	-72	Turkmenistan	NA	39.37638070000001	59.392460899999996	NA	NA	Medievalis	2.MED	2.MED1	SAMN15246854	KEEP: Assembly Modern No Province	2.0	7.1909591016776305e-09	0.7402059467971991	3.275678074278391e-20	1949-01-01	1949.0	[1949.0, 1949.0]	27.90998028819763	6058.765004473409	162.0	1949.0	6.837742904099156e-05	False
