Sample	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar
GCA_000323845.1_ASM32384v1_genomic	CMCC05009	1961	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323825.1_ASM32382v1_genomic	CMCC03001	1954	-66	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323805.1_ASM32380v1_genomic	CMCC02041	1965	-55	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323785.1_ASM32378v1_genomic	C1989001	1989	-31	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323765.1_ASM32376v1_genomic	C1976001	1976	-44	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua
GCA_000323745.1_ASM32374v1_genomic	C1975003	1975	-45	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323725.1_ASM32372v1_genomic	A1973001	1973	-47	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000323705.1_ASM32370v1_genomic	A1956001	1956	-64	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000323685.1_ASM32368v1_genomic	970754	1997	-23	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323665.1_ASM32366v1_genomic	945	1994	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000323645.1_ASM32364v1_genomic	91	1987	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000323625.1_ASM32362v1_genomic	9	2004	-16	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323605.1_ASM32360v1_genomic	780441	1978	-42	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323585.1_ASM32358v1_genomic	735	1965	-55	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua
GCA_000323565.1_ASM32356v1_genomic	7338	1973	-47	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000323545.1_ASM32354v1_genomic	710317	1971	-49	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323525.1_ASM32352v1_genomic	71021	1989	-31	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua
GCA_000323505.1_ASM32350v1_genomic	7	2004	-16	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323485.1_ASM32348v1_genomic	620024	1962	-58	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323465.1_ASM32346v1_genomic	5761	1956	-64	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua
GCA_000323445.1_ASM32344v1_genomic	5	2004	-16	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323425.1_ASM32342v1_genomic	42095	2001	-19	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000323405.1_ASM32340v1_genomic	42091	1999	-21	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000323385.1_ASM32338v1_genomic	42082	1995	-25	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000323365.1_ASM32336v1_genomic	42013	1971	-49	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000323345.1_ASM32334v1_genomic	351001	1996	-24	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000323325.1_ASM32332v1_genomic	34202	1990	-30	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000323305.1_ASM32330v1_genomic	34008	1968	-52	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000323285.1_ASM32328v1_genomic	30017	1976	-44	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000323245.1_ASM32324v1_genomic	2654	2006	-14	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000323225.1_ASM32322v1_genomic	2506	2005	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000323205.1_ASM32320v1_genomic	2504	2005	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000320465.1_ASM32046v1_genomic	2330	2003	-17	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000320445.1_ASM32044v1_genomic	2	2004	-16	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323185.1_ASM32318v1_genomic	164	1985	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000320425.1_ASM32042v1_genomic	12	2004	-16	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000275685.1_ASM27568v1_genomic	2501	2005	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	NA
GCA_000382505.1_Yersinia_pestis_G1670E_assembly_genomic	G1670E	[1950:2000]	[-70:-20]	Georgia	NA	41.6809707	44.0287382	NA	NA	NA
GCA_000269485.1_ASM26948v1_genomic	PY-103	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269225.1_ASM26922v1_genomic	PY-102	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269205.1_ASM26920v1_genomic	PY-100	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269185.1_ASM26918v1_genomic	PY-99	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269145.1_ASM26914v1_genomic	PY-96	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269445.1_ASM26944v1_genomic	PY-95	2010	-10	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000269425.1_ASM26942v1_genomic	PY-94	2010	-10	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000269125.1_ASM26912v1_genomic	PY-93	2010	-10	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000269105.1_ASM26910v1_genomic	PY-92	2010	-10	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000269085.1_ASM26908v1_genomic	PY-91	2010	-10	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000269065.1_ASM26906v1_genomic	PY-90	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269045.1_ASM26904v1_genomic	PY-89	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269405.1_ASM26940v1_genomic	PY-88	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269025.1_ASM26902v1_genomic	PY-76	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269005.1_ASM26900v1_genomic	PY-72	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268985.1_ASM26898v1_genomic	PY-71	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269385.1_ASM26938v1_genomic	PY-66	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268965.1_ASM26896v1_genomic	PY-65	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268945.1_ASM26894v1_genomic	PY-64	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268925.1_ASM26892v1_genomic	PY-63	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269365.1_ASM26936v1_genomic	PY-61	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268905.1_ASM26890v1_genomic	PY-60	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268885.1_ASM26888v1_genomic	PY-59	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268865.1_ASM26886v1_genomic	PY-58	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268865.2_ASM26886v2_genomic	PY-58	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268845.1_ASM26884v1_genomic	PY-56	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268825.1_ASM26882v1_genomic	PY-55	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268805.1_ASM26880v1_genomic	PY-54	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268805.2_ASM26880v2_genomic	PY-54	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268785.1_ASM26878v1_genomic	PY-53	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269345.1_ASM26934v1_genomic	PY-52	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268765.1_ASM26876v1_genomic	PY-48	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269325.1_ASM26932v1_genomic	PY-47	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269305.1_ASM26930v1_genomic	PY-46	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268745.1_ASM26874v1_genomic	PY-45	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269285.1_ASM26928v1_genomic	PY-42	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269285.2_ASM26928v2_genomic	PY-42	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269265.1_ASM26926v1_genomic	PY-36	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268725.1_ASM26872v1_genomic	PY-34	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268725.2_ASM26872v2_genomic	PY-34	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268685.1_ASM26868v1_genomic	PY-29	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268665.1_ASM26866v1_genomic	PY-25	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268525.1_ASM26852v1_genomic	PY-19	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268485.1_ASM26848v1_genomic	PY-14	2009	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268485.2_ASM26848v2_genomic	PY-14	2009	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268385.1_ASM26838v1_genomic	PY-07	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268365.1_ASM26836v1_genomic	PY-06	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268345.1_ASM26834v1_genomic	PY-05	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268585.1_ASM26858v1_genomic	PY-04	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268565.1_ASM26856v1_genomic	PY-03	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268325.1_ASM26832v1_genomic	PY-02	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268545.1_ASM26854v1_genomic	PY-01	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000382545.1_Yersinia_pestis_assembly_genomic	G1670A	[1950:2000]	[-70:-20]	Georgia	NA	41.6809707	44.0287382	NA	NA	NA
GCA_000382525.1_Yersinia_pestis_G3768_assembly_genomic	G3768	[1950:2000]	[-70:-20]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	NA
SAMEA5818830	STN021	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818829	STN020	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818828	STN019	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818826	STN014	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818825	STN013	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818822	STN008	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818821	STN007	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818818	STN002	[1485:1635]	[-535:-385]	Switzerland	Nidwalden	46.7985624	8.2319736	46.942756	8.4119773	Second Pandemic
SAMEA5818817	STA001	[1420:1630]	[-600:-390]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic
SAMEA5818815	NMS002	[1475:1536]	[-545:-484]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic
SAMEA5818813	NAB005	[1298:1398]	[-722:-622]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic
SAMEA5818811	NAB003	[1292:1392]	[-728:-628]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic
SAMEA5818809	MAN008	[1283:1390]	[-737:-630]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic
SAMEA5818808	LBG002	[1455:1632]	[-565:-388]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic
SAMEA5818806	LAI009	[1300:1400]	[-720:-620]	Russia	Tatarstan	64.6863136	97.7453061	55.448217	50.4763591	Second Pandemic
SAMEA5818805	ELW098	[1485:1627]	[-535:-393]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic
SAMEA5818804	BRA003	[1618:1648]	[-402:-372]	Germany	Brandenburg	51.0834196	10.4234469	52.8455492	13.2461296	Second Pandemic
SAMEA5818803	BRA001	[1618:1648]	[-402:-372]	Germany	Brandenburg	51.0834196	10.4234469	52.8455492	13.2461296	Second Pandemic
SAMEA5818801	BED034	[1560:1635]	[-460:-385]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic
SAMEA5818800	BED030	[1560:1635]	[-460:-385]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic
SAMEA5818799	BED028	[1560:1635]	[-460:-385]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic
SAMEA5818798	BED024	[1560:1635]	[-460:-385]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic
SAMEA5661390	UNT004	[419:537]	[-1601:-1483]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	First Pandemic
SAMEA5661389	UNT003	[433:599]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	First Pandemic
SAMEA5661385	PET004	[434:600]	[-1586:-1420]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	First Pandemic
SAMEA5661384	VAL001	[432:610]	[-1588:-1410]	Spain	Valencia Community	39.3262345	-4.8380649	39.5512643	-0.46068949508375723	First Pandemic
SAMEA5661375	LSD023	[650:880]	[-1370:-1140]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324062	First Pandemic
SAMEA5661372	LSD020	[650:880]	[-1370:-1140]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324062	First Pandemic
SAMEA5661367	LSD001	[650:880]	[-1370:-1140]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324062	First Pandemic
SAMEA5661365	EDI004	[500:650]	[-1520:-1370]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	First Pandemic
SAMEA5661364	EDI003	[500:650]	[-1520:-1370]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	First Pandemic
SAMEA5661363	EDI001	[474:637]	[-1546:-1383]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	First Pandemic
SAMEA5661360	DIT003	[428:595]	[-1592:-1425]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	First Pandemic
SAMEA5054093	SLC1006	[1279:1389]	[-741:-631]	France	Occitanie	46.603354	1.8883335	43.6487851	2.3435684	Second Pandemic
SAMEA5054092	OSL1	[1270:1390]	[-750:-630]	Norway	Oslo	60.5000209	9.0999715	59.9133301	10.7389701	Second Pandemic
SAMEA5054090	Ber45	[1300:1400]	[-720:-620]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.4441391	Second Pandemic
SAMEA5054089	Ber37	[1300:1400]	[-720:-620]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.4441391	Second Pandemic
SAMEA104233048	Post6	[-2007:-1882]	[-4027:-3902]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age Plague
SAMEA104233050	GEN72	[-2883:-2642]	[-4903:-4662]	Croatia	Osijek-Baranja County	45.5643442	17.0118954	45.541111	18.4384615	Bronze Age Plague
SAMEA104233049	1343UnTal85	[-2396:-2148]	[-4416:-4168]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age Plague
SAMEA104233047	KunilaII	[-2574:-2340]	[-4594:-4360]	Estonia	Pärnu maakond	58.7523778	25.3319078	58.319506849999996	24.302612148590434	Bronze Age Plague
SAMEA104233046	Gyvakarai1	[-2621:-2472]	[-4641:-4492]	Lithuania	Panevezys County	55.3500003	23.7499997	55.9156048	25.031159892185855	Bronze Age Plague
SAMEA104488961	RT5	[-1918:-1754]	[-3938:-3774]	Russia	Samara Oblast	64.6863136	97.7453061	53.2128813	50.8914633	Bronze Age Plague
SAMEA4354665	AE1175	[426:571]	[-1594:-1449]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	First Pandemic
SAMEA3937654	BolgarCity2370	[1362:1400]	[-658:-620]	Russia	Tatarstan	64.6863136	97.7453061	55.448217	50.4763591	Second Pandemic
SAMEA3937653	Barcelona3031	[1300:1420]	[-720:-600]	Spain	Catalonia	39.3262345	-4.8380649	41.8523094	1.5745043	Second Pandemic
SAMEA3713715	OBS137	[1720:1722]	[-300:-298]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic
SAMEA3713714	OBS124	[1720:1722]	[-300:-298]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic
SAMEA3713713	OBS116	[1720:1722]	[-300:-298]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic
SAMEA3713712	OBS110	[1720:1722]	[-300:-298]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic
SAMEA3713711	OBS107	[1720:1722]	[-300:-298]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638506	Second Pandemic
SAMN00715800	8291	[1348:1350]	[-672:-670]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic
SAMEA3541827	RISE509	[-2876:-2677]	[-4896:-4697]	Russia	Krasnoyarsk Krai	64.6863136	97.7453061	63.3233807	97.0979974	Bronze Age Plague
SAMEA3541826	RISE505	[-1746:-1626]	[-3766:-3646]	Russia	Altai Krai	64.6863136	97.7453061	52.6932243	82.6931424	Bronze Age Plague
SAMEA1061800	DA101	[214:261]	[-1806:-1759]	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Pre-First Pandemic
IP557	IP557	1963	-57	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis
IP579	IP579	1908	-112	India	NA	22.3511148	78.6677428	NA	NA	Orientalis
IP562	IP562	1947	-73	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis
IP543	IP543	1953	-67	Democratic Republic of the Congo	NA	-2.9814344	23.8222636	NA	NA	Antiqua
IP282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IP542	IP542	1952	-68	Kenya	NA	1.4419683	38.4313975	NA	NA	Antiqua
