Sample	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample
GCA_000325445.1_ASM32544v1_genomic	YN2588	2000	-21	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis	1.ORI	1.ORI2	SAMN02403106
GCA_000325425.1_ASM32542v1_genomic	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105
GCA_000325405.1_ASM32540v1_genomic	YN2179	1995	-26	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN02403104
GCA_000325385.1_ASM32538v1_genomic	YN1683	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403103
GCA_000325365.1_ASM32536v1_genomic	YN1065	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403102
GCA_000325345.1_ASM32534v1_genomic	SHAN12	2006	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403101
GCA_000325325.1_ASM32532v1_genomic	SHAN11	2006	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403100
GCA_000325305.1_ASM32530v1_genomic	MGJZ9	1998	-23	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403099
GCA_000325285.1_ASM32528v1_genomic	MGJZ7	1997	-24	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Antiqua	3.ANT	3.ANT2	SAMN02403098
GCA_000325265.1_ASM32526v1_genomic	MGJZ6	1997	-24	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Antiqua	3.ANT	3.ANT2	SAMN02403097
GCA_000325245.1_ASM32524v1_genomic	MGJZ3	1980	-41	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403096
GCA_000325225.1_ASM32522v1_genomic	MGJZ12	2002	-19	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT	SAMN02403095
GCA_000325205.1_ASM32520v1_genomic	MGJZ11	2000	-21	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua	3.ANT	3.ANT2	SAMN02403094
GCA_000325185.1_ASM32518v1_genomic	M0000002	2001	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403093
GCA_000325165.1_ASM32516v1_genomic	K21985002	1985	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	1.IN	1.IN1	SAMN02403092
GCA_000325125.1_ASM32512v1_genomic	J1978002	1978	-43	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403090
GCA_000325105.1_ASM32510v1_genomic	J1963002	1963	-58	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Medievalis	2.MED	2.MED3	SAMN02403089
GCA_000325085.1_ASM32508v1_genomic	I2001001	2001	-20	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403088
GCA_000325065.1_ASM32506v1_genomic	I1994006	1994	-27	China	Hebei	35.000074	104.999927	39.0000001	116.0	Medievalis	2.MED	2.MED3	SAMN02403087
GCA_000325045.1_ASM32504v1_genomic	I1991001	1991	-30	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403086
GCA_000325025.1_ASM32502v1_genomic	I1970005	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403085
GCA_000325005.1_ASM32500v1_genomic	I1969003	1969	-52	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403084
GCA_000324985.1_ASM32498v1_genomic	I160001	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403083
GCA_000324965.1_ASM32496v1_genomic	H1959004	1959	-62	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403082
GCA_000324945.1_ASM32494v1_genomic	H1958004	1958	-63	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Medievalis	2.MED	2.MED3	SAMN02403081
GCA_000324925.1_ASM32492v1_genomic	G8786	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN02403080
GCA_000324905.1_ASM32490v1_genomic	G1996010	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403079
GCA_000324885.1_ASM32488v1_genomic	G1996006	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403078
GCA_000324865.1_ASM32486v1_genomic	F1984001	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077
GCA_000324845.1_ASM32484v1_genomic	F1954001	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403076
GCA_000324825.1_ASM32482v1_genomic	F1946001	1946	-75	China	Fujian	35.000074	104.999927	26.5450001	117.842778	Orientalis	1.ORI	1.ORI1	SAMN02403075
GCA_000324765.1_ASM32476v1_genomic	E1977001	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403073
GCA_000324745.1_ASM32474v1_genomic	D1991004	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403072
GCA_000324725.1_ASM32472v1_genomic	D1982001	1982	-39	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	1.IN	1.IN2	SAMN02403071
GCA_000324705.1_ASM32470v1_genomic	D1964002	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403070
GCA_000324685.1_ASM32468v1_genomic	D1964001	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403069
GCA_000324665.1_ASM32466v1_genomic	CMCCN010025	2000	-21	China	Sichuan Province	35.000074	104.999927	45.8218962	16.02148246137324	Microtus	0.PE	0.PE4m	SAMN02403068
GCA_000324645.1_ASM32464v1_genomic	CMCCK110001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403067
GCA_000324625.1_ASM32462v1_genomic	CMCCK100001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403066
GCA_000324605.1_ASM32460v1_genomic	CMCC99103	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403065
GCA_000324585.1_ASM32458v1_genomic	CMCC96007	1989	-32	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403064
GCA_000324565.1_ASM32456v1_genomic	CMCC96001	1957	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403063
GCA_000324545.1_ASM32454v1_genomic	CMCC95001	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403062
GCA_000324525.1_ASM32452v1_genomic	CMCC93014	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Microtus	0.PE	0.PE4m	SAMN02403061
GCA_000324505.1_ASM32450v1_genomic	CMCC92010	1971	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403060
GCA_000324485.1_ASM32448v1_genomic	CMCC92004	1957	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403059
GCA_000324465.1_ASM32446v1_genomic	CMCC91090	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Microtus	0.PE	0.PE4m	SAMN02403058
GCA_000324445.1_ASM32444v1_genomic	CMCC90027	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403057
GCA_000324425.1_ASM32442v1_genomic	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056
GCA_000324405.1_ASM32440v1_genomic	CMCC84046	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055
GCA_000324385.1_ASM32438v1_genomic	CMCC84038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054
GCA_000324365.1_ASM32436v1_genomic	CMCC84033	1979	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403053
GCA_000324345.1_ASM32434v1_genomic	CMCC8211	1982	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403052
GCA_000324325.1_ASM32432v1_genomic	CMCC71001	1961	-60	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403051
GCA_000324305.1_ASM32430v1_genomic	CMCC67001	1959	-62	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403050
GCA_000324285.1_ASM32428v1_genomic	CMCC640047	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049
GCA_000324265.1_ASM32426v1_genomic	CMCC64001	1957	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403048
GCA_000324245.1_ASM32424v1_genomic	CMCC51020	1954	-67	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403047
GCA_000324225.1_ASM32422v1_genomic	CMCC49003	1976	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403046
GCA_000324205.1_ASM32420v1_genomic	CMCC43032	1980	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403045
GCA_000324185.1_ASM32418v1_genomic	CMCC42007	1967	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403044
GCA_000324165.1_ASM32416v1_genomic	CMCC38001	1979	-42	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403043
GCA_000324145.1_ASM32414v1_genomic	CMCC348002	1998	-23	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403042
GCA_000324125.1_ASM32412v1_genomic	CMCC347001	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403041
GCA_000324105.1_ASM32410v1_genomic	CMCC31004	1990	-31	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02403040
GCA_000324085.1_ASM32408v1_genomic	CMCC27002	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403039
GCA_000324065.1_ASM32406v1_genomic	CMCC21106	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403038
GCA_000324045.1_ASM32404v1_genomic	CMCC18019	2001	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403037
GCA_000324025.1_ASM32402v1_genomic	CMCC125002	1964	-57	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403036
GCA_000324005.1_ASM32400v1_genomic	CMCC12003	1961	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Medievalis	2.MED	2.MED3	SAMN02403035
GCA_000323985.1_ASM32398v1_genomic	CMCC114001	1952	-69	China	Fujian	35.000074	104.999927	26.5450001	117.842778	Orientalis	1.ORI	1.ORI1	SAMN02403034
GCA_000323965.1_ASM32396v1_genomic	CMCC11001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033
GCA_000323945.1_ASM32394v1_genomic	CMCC107004	2003	-18	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis	2.MED	2.MED3	SAMN02403032
GCA_000323925.1_ASM32392v1_genomic	CMCC106002	1996	-25	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403031
GCA_000323905.1_ASM32390v1_genomic	CMCC104003	1989	-32	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403030
GCA_000323885.1_ASM32388v1_genomic	CMCC10012	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029
GCA_000323865.1_ASM32386v1_genomic	CMCC05013	1988	-33	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403028
GCA_000323845.1_ASM32384v1_genomic	CMCC05009	1961	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403027
GCA_000323825.1_ASM32382v1_genomic	CMCC03001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403026
GCA_000323805.1_ASM32380v1_genomic	CMCC02041	1965	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025
GCA_000323785.1_ASM32378v1_genomic	C1989001	1989	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024
GCA_000323765.1_ASM32376v1_genomic	C1976001	1976	-45	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403023
GCA_000323745.1_ASM32374v1_genomic	C1975003	1975	-46	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403022
GCA_000323725.1_ASM32372v1_genomic	A1973001	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020
GCA_000323705.1_ASM32370v1_genomic	A1956001	1956	-65	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403019
GCA_000323685.1_ASM32368v1_genomic	970754	1997	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018
GCA_000323665.1_ASM32366v1_genomic	945	1994	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017
GCA_000323645.1_ASM32364v1_genomic	91	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016
GCA_000323625.1_ASM32362v1_genomic	9	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015
GCA_000323605.1_ASM32360v1_genomic	780441	1978	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014
GCA_000323585.1_ASM32358v1_genomic	735	1965	-56	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403013
GCA_000323565.1_ASM32356v1_genomic	7338	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012
GCA_000323545.1_ASM32354v1_genomic	710317	1971	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011
GCA_000323525.1_ASM32352v1_genomic	71021	1989	-32	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403010
GCA_000323505.1_ASM32350v1_genomic	7	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	3.ANT	3.ANT1	SAMN02403009
GCA_000323485.1_ASM32348v1_genomic	620024	1962	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403008
GCA_000323465.1_ASM32346v1_genomic	5761	1956	-65	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403007
GCA_000323445.1_ASM32344v1_genomic	5	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006
GCA_000323425.1_ASM32342v1_genomic	42095	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403005
GCA_000323405.1_ASM32340v1_genomic	42091	1999	-22	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403004
GCA_000323385.1_ASM32338v1_genomic	42082	1995	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403003
GCA_000323365.1_ASM32336v1_genomic	42013	1971	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403002
GCA_000323345.1_ASM32334v1_genomic	351001	1996	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403001
GCA_000323325.1_ASM32332v1_genomic	34202	1990	-31	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN02403000
GCA_000323305.1_ASM32330v1_genomic	34008	1968	-53	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN02402999
GCA_000323285.1_ASM32328v1_genomic	30017	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02402998
GCA_000323245.1_ASM32324v1_genomic	2654	2006	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997
GCA_000323225.1_ASM32322v1_genomic	2506	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996
GCA_000323205.1_ASM32320v1_genomic	2504	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995
GCA_000320465.1_ASM32046v1_genomic	2330	2003	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02402994
GCA_000320445.1_ASM32044v1_genomic	2	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993
GCA_000323185.1_ASM32318v1_genomic	164	1985	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02402992
GCA_000320425.1_ASM32042v1_genomic	12	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02402991
GCA_000275685.1_ASM27568v1_genomic	2501	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990
GCA_000382505.1_Yersinia_pestis_G1670E_assembly_genomic	G1670E	[1950:2000]	[-71:-21]	Georgia	NA	41.6809707	44.0287382	NA	NA	Caucasica	0.PE	0.PE2	SAMN01902219
GCA_000269485.1_ASM26948v1_genomic	PY-103	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141505
GCA_000269225.1_ASM26922v1_genomic	PY-102	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141504
GCA_000269205.1_ASM26920v1_genomic	PY-100	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141502
GCA_000269185.1_ASM26918v1_genomic	PY-99	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141501
GCA_000269145.1_ASM26914v1_genomic	PY-96	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141499
GCA_000269445.1_ASM26944v1_genomic	PY-95	2010	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141498
GCA_000269425.1_ASM26942v1_genomic	PY-94	2010	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141497
GCA_000269125.1_ASM26912v1_genomic	PY-93	2010	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141496
GCA_000269105.1_ASM26910v1_genomic	PY-92	2010	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141495
GCA_000269085.1_ASM26908v1_genomic	PY-91	2010	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141494
GCA_000269065.1_ASM26906v1_genomic	PY-90	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141493
GCA_000269045.1_ASM26904v1_genomic	PY-89	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141492
GCA_000269405.1_ASM26940v1_genomic	PY-88	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141491
GCA_000269025.1_ASM26902v1_genomic	PY-76	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141490
GCA_000269005.1_ASM26900v1_genomic	PY-72	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141489
GCA_000268985.1_ASM26898v1_genomic	PY-71	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141488
GCA_000269385.1_ASM26938v1_genomic	PY-66	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141487
GCA_000268965.1_ASM26896v1_genomic	PY-65	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141486
GCA_000268945.1_ASM26894v1_genomic	PY-64	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141485
GCA_000268925.1_ASM26892v1_genomic	PY-63	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141484
GCA_000269365.1_ASM26936v1_genomic	PY-61	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141483
GCA_000268905.1_ASM26890v1_genomic	PY-60	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141482
GCA_000268885.1_ASM26888v1_genomic	PY-59	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141481
GCA_000268865.1_ASM26886v1_genomic	PY-58	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141480
GCA_000268865.2_ASM26886v2_genomic	PY-58	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141480
GCA_000268845.1_ASM26884v1_genomic	PY-56	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141479
GCA_000268825.1_ASM26882v1_genomic	PY-55	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141478
GCA_000268805.1_ASM26880v1_genomic	PY-54	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477
GCA_000268805.2_ASM26880v2_genomic	PY-54	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477
GCA_000268785.1_ASM26878v1_genomic	PY-53	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141476
GCA_000269345.1_ASM26934v1_genomic	PY-52	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141475
GCA_000268765.1_ASM26876v1_genomic	PY-48	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141474
GCA_000269325.1_ASM26932v1_genomic	PY-47	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141473
GCA_000269305.1_ASM26930v1_genomic	PY-46	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141472
GCA_000268745.1_ASM26874v1_genomic	PY-45	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141471
GCA_000269285.1_ASM26928v1_genomic	PY-42	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141470
GCA_000269285.2_ASM26928v2_genomic	PY-42	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141470
