Name	UFboot	aLRT	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample
GCA_000323865.1_ASM32386v1_genomic	NA	NA	2.34e-08	grey	4.117639999999996e-05	128	CMCC05013	1988	-33	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403028
GCA_000323885.1_ASM32388v1_genomic	NA	NA	2.344e-07	grey	4.115299999999996e-05	129	CMCC10012	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029
GCA_000323545.1_ASM32354v1_genomic	NA	NA	2.34e-08	grey	4.0918599999999964e-05	130	710317	1971	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011
GCA_000323785.1_ASM32378v1_genomic	NA	NA	2.34e-08	grey	4.019189999999997e-05	131	C1989001	1989	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024
NODE285	27.0	0.0	2.34e-08	black	4.016849999999997e-05	139.5390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE286	100.0	93.0	4.689e-07	red	4.063739999999997e-05	137.828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE287	43.0	0.0	2.34e-08	black	4.066079999999997e-05	136.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE288	15.0	0.0	2.34e-08	black	4.0684199999999965e-05	135.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE289	9.0	0.0	2.34e-08	black	4.070759999999996e-05	134.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE290	100.0	78.3	2.344e-07	black	4.094199999999996e-05	133.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE291	100.0	79.0	2.344e-07	black	4.117639999999996e-05	132.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323685.1_ASM32368v1_genomic	NA	NA	2.34e-08	grey	4.119979999999996e-05	132	970754	1997	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018
GCA_000324085.1_ASM32408v1_genomic	NA	NA	2.34e-08	grey	4.119979999999996e-05	133	CMCC27002	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403039
GCA_000324745.1_ASM32474v1_genomic	NA	NA	2.344e-07	grey	4.117639999999996e-05	134	D1991004	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403072
GCA_000324725.1_ASM32472v1_genomic	NA	NA	2.34e-08	grey	4.073099999999996e-05	135	D1982001	1982	-39	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	1.IN	1.IN2	SAMN02403071
NODE296	14.0	0.0	2.34e-08	black	4.070759999999996e-05	136.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324685.1_ASM32468v1_genomic	NA	NA	2.34e-08	grey	4.073099999999996e-05	136	D1964001	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403069
GCA_000324705.1_ASM32470v1_genomic	NA	NA	2.34e-08	grey	4.073099999999996e-05	137	D1964002	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403070
GCA_000323825.1_ASM32382v1_genomic	NA	NA	2.34e-08	grey	4.0684199999999965e-05	138	CMCC03001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403026
GCA_000323805.1_ASM32380v1_genomic	NA	NA	2.344e-07	grey	4.087179999999997e-05	139	CMCC02041	1965	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025
NODE301	100.0	98.7	1.1722e-06	red	4.1340699999999975e-05	141.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE302	82.0	0.0	2.34e-08	black	4.136409999999997e-05	140.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000022845.1_ASM2284v1_genomic	NA	NA	2.344e-07	grey	4.159849999999997e-05	140	Z176003	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02603873
GCA_000323285.1_ASM32328v1_genomic	NA	NA	2.34e-08	grey	4.138749999999997e-05	141	30017	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02402998
GCA_000324105.1_ASM32410v1_genomic	NA	NA	4.689e-07	grey	4.180959999999997e-05	142	CMCC31004	1990	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02403040
NODE306	100.0	83.6	2.344e-07	red	4.035609999999998e-05	143.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323745.1_ASM32374v1_genomic	NA	NA	2.344e-07	grey	4.059049999999998e-05	143	C1975003	1975	-46	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403022
GCA_000324285.1_ASM32428v1_genomic	NA	NA	2.34e-08	grey	4.0379499999999975e-05	144	CMCC640047	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049
GCA_000323605.1_ASM32360v1_genomic	NA	NA	2.34e-08	grey	3.991069999999998e-05	145	780441	1978	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014
GCA_000325165.1_ASM32516v1_genomic	NA	NA	2.344e-07	grey	4.009829999999998e-05	146	K21985002	1985	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	1.IN	1.IN1	SAMN02403092
GCA_000323965.1_ASM32396v1_genomic	NA	NA	2.34e-08	grey	3.986389999999998e-05	147	CMCC11001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033
NODE312	100.0	100.0	7.1954e-06	red	4.4457099999999985e-05	150.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE313	100.0	100.0	9.129e-06	red	5.3586099999999985e-05	149.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE314	18.0	0.0	2.34e-08	black	5.360949999999998e-05	148.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000013825.1_ASM1382v1_genomic	NA	NA	2.34e-08	grey	5.363289999999998e-05	148	Antiqua	1965	-56	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000003	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02598369
GCA_000169615.1_ASM16961v1_genomic	NA	NA	2.34e-08	grey	5.363289999999998e-05	149	UG05-0454	2004	-17	Uganda	NA	1.5333553999999998	32.2166578	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02404404
GCA_003798225.1_ASM379822v1_genomic	NA	NA	2.34e-08	grey	5.360949999999998e-05	150	FDAARGOS_601	1954	-67	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000003	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN10228581
NODE318	100.0	100.0	9.5395e-06	red	5.3996599999999984e-05	152.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE319	100.0	92.3	7.659e-07	red	5.476249999999998e-05	151.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IP542	NA	NA	2.34e-08	grey	5.478589999999998e-05	151	IP542	1952	-69	Kenya	NA	1.4419683	38.431397499999996	NA	NA	Antiqua	1.ANT	1.ANT1	IP542
IP543	NA	NA	2.34e-08	grey	5.478589999999998e-05	152	IP543	1953	-68	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000003	NA	NA	Antiqua	1.ANT	1.ANT1	IP543
GCA_000835005.1_ASM83500v1_genomic	NA	NA	2.344e-07	grey	5.423099999999998e-05	153	Nairobi	1985	-36	Kenya	Nairobi	1.4419683	38.431397499999996	-1.30316895	36.826061224105075	Antiqua	1.ANT	1.ANT1	SAMN03256395
SAMEA5054093	NA	NA	7.233e-07	grey	3.659379999999998e-05	154	SLC1006	[1279:1389]	[-742:-632]	France	Occitanie	46.603353999999996	1.8883334999999999	43.648785100000005	2.3435683999999997	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054093
SAMEA5054089	NA	NA	1.1978e-06	grey	3.633829999999998e-05	155	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054089
NODE325	74.0	0.0	2.34e-08	black	3.492949999999998e-05	156.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA3937654	NA	NA	2.34e-08	grey	3.4952899999999975e-05	156	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3937654
SAMEA5054090	NA	NA	4.689e-07	grey	3.5398399999999976e-05	157	Ber45	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054090
SAMEA5054092	NA	NA	7.452e-07	grey	3.5182399999999984e-05	158	OSL1	[1270:1390]	[-751:-631]	Norway	Oslo	60.5000209	9.099971499999999	59.913330099999996	10.7389701	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054092
NODE329	14.0	0.0	2.34e-08	black	3.443719999999998e-05	181.1087646484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE330	100.0	85.8	2.344e-07	red	3.467159999999998e-05	179.717529296875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE331	100.0	74.8	4.717e-07	black	3.514329999999998e-05	178.43505859375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE332	100.0	99.3	3.1839e-06	red	3.832719999999998e-05	176.8701171875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE333	100.0	83.2	5.629e-07	red	3.889009999999998e-05	174.740234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE334	76.0	0.0	2.34e-08	black	3.891349999999998e-05	171.48046875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE335	100.0	92.3	1.2679e-06	red	4.018139999999998e-05	166.95703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE336	100.0	85.3	6.126e-07	red	4.079399999999998e-05	165.9140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE337	99.0	77.0	2.344e-07	black	4.102839999999998e-05	164.828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE338	57.0	0.0	2.34e-08	black	4.105179999999998e-05	163.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE339	47.0	0.0	2.34e-08	black	4.1075199999999976e-05	162.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE340	43.0	71.5	2.34e-08	black	4.109859999999997e-05	161.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE341	32.0	0.0	2.34e-08	black	4.112199999999997e-05	160.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE342	57.0	0.0	2.34e-08	black	4.114539999999997e-05	159.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5818822	NA	NA	2.61e-07	grey	4.140639999999997e-05	159	STN008	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818822
SAMEA5818828	NA	NA	1.848e-07	grey	4.1330199999999966e-05	160	STN019	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818828
SAMEA5818818	NA	NA	2.34e-08	grey	4.114539999999997e-05	161	STN002	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818818
SAMEA5818821	NA	NA	2.344e-07	grey	4.133299999999997e-05	162	STN007	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818821
NODE347	100.0	77.2	2.344e-07	black	4.1309599999999975e-05	163.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5818825	NA	NA	2.34e-08	grey	4.133299999999997e-05	163	STN013	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818825
SAMEA5818830	NA	NA	2.34e-08	grey	4.133299999999997e-05	164	STN021	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818830
SAMEA5818829	NA	NA	2.34e-08	grey	4.1075199999999976e-05	165	STN020	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818829
SAMEA5818826	NA	NA	2.34e-08	grey	4.105179999999998e-05	166	STN014	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818826
SAMEA5818803	NA	NA	2.34e-08	grey	4.081739999999998e-05	167	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.84554920000001	13.2461296	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818803
SAMEA5818808	NA	NA	2.34e-08	grey	4.020479999999998e-05	168	LBG002	[1455:1632]	[-566:-389]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818808
NODE354	100.0	100.0	7.5464e-06	red	4.645989999999998e-05	176.00390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE355	37.0	0.0	2.34e-08	black	4.6483299999999976e-05	175.0078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE356	30.0	0.0	2.34e-08	black	4.650669999999997e-05	174.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE357	22.0	0.0	2.34e-08	black	4.653009999999997e-05	173.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE358	100.0	99.7	1.8755e-06	red	4.840559999999997e-05	172.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE359	100.0	85.6	4.689e-07	red	4.887449999999997e-05	171.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE360	74.0	0.0	2.34e-08	black	4.8897899999999964e-05	170.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE361	75.0	0.0	2.34e-08	black	4.892129999999996e-05	169.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA3713711	NA	NA	2.808e-07	grey	4.920209999999996e-05	169	OBS107	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713711
SAMEA3713712	NA	NA	2.34e-08	grey	4.894469999999996e-05	170	OBS110	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713712
SAMEA3713714	NA	NA	2.34e-08	grey	4.892129999999996e-05	171	OBS124	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713714
SAMEA3713713	NA	NA	2.34e-08	grey	4.8897899999999964e-05	172	OBS116	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713713
SAMEA3713715	NA	NA	2.34e-08	grey	4.8428999999999966e-05	173	OBS137	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713715
SAMEA5818798	NA	NA	2.34e-08	grey	4.655349999999997e-05	174	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818798
SAMEA5818799	NA	NA	2.34e-08	grey	4.653009999999997e-05	175	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818799
SAMEA5818800	NA	NA	2.34e-08	grey	4.650669999999997e-05	176	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818800
SAMEA5818801	NA	NA	2.34e-08	grey	4.6483299999999976e-05	177	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818801
SAMEA5818805	NA	NA	2.34e-08	grey	3.891349999999998e-05	178	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818805
SAMEA5818815	NA	NA	2.34e-08	grey	3.835059999999998e-05	179	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818815
SAMEA5818817	NA	NA	2.34e-08	grey	3.5166699999999976e-05	180	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818817
SAMEA5818809	NA	NA	2.34e-08	grey	3.469499999999998e-05	181	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818809
NODE375	43.0	0.0	2.34e-08	black	3.446059999999998e-05	182.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5818811	NA	NA	2.34e-08	grey	3.448399999999998e-05	182	NAB003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818811
SAMN00715800	NA	NA	2.344e-07	grey	3.469499999999998e-05	183	8291	[1348:1350]	[-673:-671]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMN00715800
NODE378	100.0	100.0	3.9854e-06	red	3.8164799999999984e-05	261.782657623291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE379	100.0	99.9	3.7779e-06	red	4.194269999999998e-05	247.57703399658203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE380	100.0	94.8	9.377e-07	red	4.288039999999998e-05	238.40406799316406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE381	100.0	85.1	4.689e-07	red	4.334929999999998e-05	227.04837036132812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE382	100.0	100.0	2.8132e-06	red	4.6162499999999984e-05	218.72174072265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE383	100.0	98.0	1.4066e-06	red	4.7569099999999985e-05	208.3184814453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE384	100.0	77.6	2.344e-07	black	4.7803499999999984e-05	199.064697265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE385	26.0	0.0	2.34e-08	black	4.782689999999998e-05	196.75439453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE386	100.0	87.1	4.689e-07	red	4.829579999999998e-05	195.5087890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE387	100.0	76.3	2.344e-07	black	4.853019999999998e-05	194.017578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE388	20.0	0.0	2.34e-08	black	4.8553599999999975e-05	192.53515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE389	10.0	0.0	2.34e-08	black	4.857699999999997e-05	191.0703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE390	13.0	0.0	2.34e-08	black	4.860039999999997e-05	189.640625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE391	100.0	93.0	4.689e-07	red	4.906929999999997e-05	188.28125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE392	31.0	0.0	2.34e-08	black	4.9092699999999965e-05	187.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE393	14.0	0.0	2.34e-08	black	4.911609999999996e-05	186.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE394	14.0	0.0	2.34e-08	black	4.913949999999996e-05	185.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE395	100.0	75.4	2.344e-07	black	4.937389999999996e-05	184.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001613885.1_ASM161388v1_genomic	NA	NA	2.34e-08	grey	4.9397299999999955e-05	184	M-978	1990	-31	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04364306
GCA_001617705.1_Yersinia_pestis_C-791_genomic	NA	NA	2.34e-08	grey	4.9397299999999955e-05	185	C-791	2003	-18	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Medievalis	2.MED	2.MED1	SAMN04376023
GCA_008630485.1_ASM863048v1_genomic	NA	NA	2.34e-08	grey	4.9162899999999956e-05	186	C-742	1997	-24	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.442828600000006	43.4204809	Medievalis	2.MED	2.MED1	SAMN12721152
GCA_008630575.1_ASM863057v1_genomic	NA	NA	2.34e-08	grey	4.913949999999996e-05	187	C-527	1984	-37	Azerbaijan	Qazakh District	40.3936294	47.787250799999995	41.17390635	45.25441108731086	Medievalis	2.MED	2.MED1	SAMN12714845
GCA_003086055.1_ASM308605v1_genomic	NA	NA	2.34e-08	grey	4.911609999999996e-05	188	595	2014	-7	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05162559
NODE401	100.0	85.7	2.344e-07	red	4.9303699999999966e-05	189.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001595585.1_ASM159558v1_genomic	NA	NA	2.34e-08	grey	4.9327099999999963e-05	189	M-1864	2009	-12	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04329024
GCA_003085995.1_ASM308599v1_genomic	NA	NA	4.689e-07	grey	4.9772599999999965e-05	190	1906	2014	-7	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN05162893
GCA_003085855.1_ASM308585v1_genomic	NA	NA	2.34e-08	grey	4.8623799999999966e-05	191	M-1773	2002	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05017702
NODE405	25.0	0.0	2.34e-08	black	4.860039999999997e-05	192.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001617715.1_Yersinia_pestis_M-519_genomic	NA	NA	2.344e-07	grey	4.883479999999997e-05	192	M-519	1967	-54	Turkmenistan	Balkan	39.376380700000006	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04376048
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	NA	NA	4.689e-07	grey	4.906929999999997e-05	193	M-1453	1991	-30	Kazakhstan	Atyrau	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN04376922
GCA_008630395.1_ASM863039v1_genomic	NA	NA	4.689e-07	grey	4.902249999999997e-05	194	C-528	1984	-37	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Medievalis	2.MED	2.MED1	SAMN12715009
NODE409	100.0	99.8	1.6411e-06	red	5.017129999999998e-05	195.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003085975.1_ASM308597v1_genomic	NA	NA	2.34e-08	grey	5.0194699999999975e-05	195	1530	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Medievalis	2.MED	2.MED1	SAMN05162580
GCA_003086155.1_ASM308615v1_genomic	NA	NA	2.34e-08	grey	5.0194699999999975e-05	196	M-1448	1990	-31	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN05017638
GCA_001617725.1_Yersinia_pestis_M-1484_genomic	NA	NA	4.9491e-06	grey	5.3244899999999975e-05	197	M-1484	1992	-29	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376037
GCA_009296005.1_ASM929600v1_genomic	NA	NA	2.34e-08	grey	4.785029999999998e-05	198	C-25	1953	-68	Russia	Chechnya	64.6863136	97.7453061	43.397614700000005	45.6985005	Medievalis	2.MED	2.MED1	SAMN12991209
NODE414	100.0	86.9	2.344e-07	red	4.803789999999998e-05	201.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
