Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
NODE337	100.0	95.6	2.346e-07	red	7.015369999999997e-05	336.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.92866722684405e-09	0.4166414379401731	2.1488700916561155e-07	1952-06-12	1952.4477570280706	66.68928635226985	6042.298007084021	322.5	1952.4477570280706	6.391348455625304e-05	False
GCA_000323645.1_ASM32364v1_genomic	NA	NA	4.692e-07	grey	7.062289999999997e-05	336.0	91	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	1.1409652634981084e-08	1.21001189608394	4.297913977820301e-07	1987-01-01	1987.0	34.552242971929445	6076.850250055951	322.0	1987.0	6.434327595403507e-05	False
GCA_000324985.1_ASM32498v1_genomic	NA	NA	2.35e-08	grey	7.017719999999998e-05	337.0	I160001	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403083	KEEP: Assembly Modern Cui 2013	2	1.7588389208715438e-09	0.1865276784172261	1.5800045745116672e-22	1987-01-01	1987.0	34.552242971929445	6076.850250055951	323.0	1987.0	6.391348455625304e-05	False
NODE338	100.0	100.0	7.038e-07	red	7.062289999999997e-05	338.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.63954986751634e-09	1.0222896687343785	6.447054212670102e-07	1950-04-30	1950.326233080201	64.56776240440036	6040.176483136152	324.75	1950.326233080201	6.434330296835444e-05	False
GCA_000169655.1_ASM16965v1_genomic	NA	NA	2.35e-08	grey	7.064639999999997e-05	338.0	K1973002	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02404402	KEEP: Assembly Modern Morelli 2010 Keller 2019	2	3.9433245133786846e-09	0.41819586660146674	3.184481891340264e-20	1973-01-01	1973.0	22.673766919798936	6062.850250055951	324.0	1973.0	6.434330296835447e-05	False
NODE339	100.0	98.8	2.346e-07	red	7.085749999999997e-05	339.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1312901508408213e-08	1.1997512844897038	2.1489788624047607e-07	1963-12-14	1963.9515844142857	13.625351334084598	6053.801834470236	325.5	1963.9515844142857	6.455820085459492e-05	False
GCA_000323565.1_ASM32356v1_genomic	NA	NA	2.346e-07	grey	7.109209999999997e-05	339.0	7338	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019	2	1.1313791107361065e-08	1.1998456278803513	2.1489507961349e-07	1973-01-01	1973.0	9.048415585714338	6062.85025005595	325.0	1973.0	6.477309593420841e-05	False
GCA_000323725.1_ASM32372v1_genomic	NA	NA	2.35e-08	grey	7.088099999999997e-05	340.0	A1973001	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020	KEEP: Assembly Modern Cui 2013 Keller 2019	2	7.722727532520558e-09	0.8190075967707444	3.211370193840756e-20	1973-01-01	1973.0	9.048415585714338	6062.85025005595	326.0	1973.0	6.455820085459495e-05	False
NODE340	100.0	99.1	2.1114e-06	red	7.085749999999997e-05	349.8917512893677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.158119595079275e-08	2.2887203202064073	1.934515463240162e-06	1584-12-15	1584.9548653540403	75.55187938779136	5674.80511540999	337.481689453125	1584.9548653540403	6.455852957711355e-05	False
NODE341	100.0	99.4	2.8152e-06	red	7.367269999999998e-05	342.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5378718181028756e-08	1.6309376403375508	2.5795254944502895e-06	1752-01-12	1752.032578575743	167.07771322170265	5841.882828631693	328.625	1752.032578575743	6.713805507156384e-05	False
NODE342	100.0	94.2	9.384e-07	black	7.461109999999997e-05	341.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.553833789464536e-09	0.6950445472718044	8.597843032296536e-07	1898-03-11	1898.1917260145522	146.1591474388092	5988.041976070503	327.5	1898.1917260145522	6.799783937479349e-05	False
GCA_016102575.1_ASM1610257v1_genomic	NA	NA	2.346e-07	grey	7.484569999999997e-05	341.0	4	1917	-104	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053851	KEEP: Assembly Modern	2	1.1107717420069314e-08	1.1779911840098685	2.1488573840661791e-07	1917-01-01	1917.0	18.80827398544784	6006.850250055951	327.0	1917.0	6.82127251132001e-05	False
GCA_016102755.1_ASM1610275v1_genomic	NA	NA	2.35e-08	grey	7.463459999999998e-05	342.0	753	1950	-71	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15063701	KEEP: Assembly Modern	2	1.0216562434695015e-09	0.10834827736265931	3.153190330642308e-20	1950-01-01	1950.0	51.80827398544784	6039.850250055951	328.0	1950.0	6.799783937479351e-05	False
NODE343	100.0	87.8	1.3707e-06	black	7.504339999999998e-05	343.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6450892418033763e-08	1.744643431649131	1.0747646091691098e-06	1815-01-19	1815.049409759517	63.016831183774	5904.899659815467	329.75	1815.049409759517	6.821281968073295e-05	False
GCA_016102545.1_ASM1610254v1_genomic	NA	NA	7.442e-07	grey	7.578759999999999e-05	343.0	146	1931	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.787250799999995	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2	6.988195586154866e-09	0.7411093099788038	8.596304071875729e-07	1931-01-01	1931.0	115.95059024048305	6020.85025005595	329.0	1931.0	6.907245008792053e-05	False
NODE344	99.0	50.7	4.692e-07	black	7.551259999999998e-05	344.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3486335028772556e-08	1.4302473827605178	4.297954127267715e-07	1846-03-05	1846.1745796790156	31.125169919498603	5936.024829734966	330.5	1846.1745796790156	6.864261509345971e-05	False
GCA_010974855.1_ASM1097485v1_genomic	NA	NA	7.513e-07	grey	7.626389999999998e-05	344.0	31	1924	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	9.387103450880958e-09	0.9955173228072072	8.596529660464556e-07	1924-01-01	1924.0	77.82542032098445	6013.850250055951	330.0	1924.0	6.950226805950616e-05	False
GCA_016102565.1_ASM1610256v1_genomic	NA	NA	1.6179e-06	grey	7.713049999999998e-05	345.0	27	1924	-97	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN15053870	KEEP: Assembly Modern	2	1.8081325211376128e-08	1.9175534350317978	1.2896030932504376e-06	1924-01-01	1924.0	77.82542032098445	6013.850250055951	331.0	1924.0	6.993221818671015e-05	False
NODE345	100.0	97.2	2.346e-06	red	7.320349999999996e-05	357.15850257873535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8768474440001643e-08	1.9904267088835002	2.1495094885458844e-06	1679-07-23	1679.5584651465776	94.60359979253735	5769.408715202528	346.33837890625	1679.5584651465776	6.670803906565944e-05	False
NODE346	100.0	95.5	1.6422e-06	red	7.484569999999996e-05	348.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.330814902304093e-09	0.9895478322740348	1.504504716742625e-06	1849-01-20	1849.0546157942908	169.4961506477132	5938.904865850241	335.0	1849.0546157942908	6.821254378240206e-05	False
NODE347	100.0	87.4	1.4076e-06	black	7.625329999999996e-05	346.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6567886025887742e-08	1.7570507907334094	1.2895503957635782e-06	1919-02-05	1919.0985244520186	70.0439086577278	6008.948774507969	333.75	1919.0985244520186	6.950209417816563e-05	False
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	NA	NA	2.35e-08	grey	7.627679999999996e-05	346.0	M-1763	2002	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376042	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	9.429372282956118e-10	0.1	3.130527188973789e-20	2002-01-01	2002.0	82.90147554798136	6091.85025005595	333.0	2002.0	6.950209417816566e-05	False
NODE348	100.0	96.0	9.384e-07	red	7.719169999999995e-05	347.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7284594543455533e-08	1.8330588744171201	8.60206835379054e-07	1961-07-12	1961.5278043736857	42.4292799216671	6051.378054429636	334.5	1961.5278043736857	7.036230101354469e-05	False
GCA_001613895.1_ASM161389v1_genomic	NA	NA	9.384e-07	grey	7.813009999999995e-05	347.0	KM-816	1990	-31	Turkmenistan	Balkan	39.376380700000006	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04364500	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	1.7513469239274506e-08	1.8573314016809628	8.596343660038932e-07	1990-01-01	1990.0	28.47219562631426	6079.85025005595	334.0	1990.0	7.122193537954858e-05	False
GCA_003074295.1_ASM307429v1_genomic	NA	NA	2.35e-08	grey	7.721519999999996e-05	348.0	244	1967	-54	Kazakhstan	Kyzylorda Province	47.2286086	65.20931970000001	44.8426778	65.5036151	Medievalis	2.MED	2.MED1	SAMN05225376	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	9.429282451754044e-09	0.9999904732574579	3.128616308676945e-20	1967-01-01	1967.0	5.47219562631426	6056.85025005595	335.0	1967.0	7.036230101354471e-05	False
GCA_003086095.1_ASM308609v1_genomic	NA	NA	2.35e-08	grey	7.489269999999997e-05	349.0	M-1524	1993	-28	Kazakhstan	Shymkent	47.2286086	65.20931970000001	42.31469620000001	69.5883282	Medievalis	2.MED	2.MED1	SAMN05017693	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	9.429372282956118e-10	0.1	3.132751356234609e-20	1993-01-01	1993.0	143.94538420570916	6082.85025005595	332.0	1993.0	6.821254378240209e-05	False
NODE353	100.0	100.0	4.692e-07	red	7.604219999999996e-05	355.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.160076387941073e-09	0.9714407399629553	4.2980669305470396e-07	1988-02-04	1988.095433563654	56.05100380326667	5994.955869653508	338.0	1988.095433563654	6.92870620792957e-05	False
NODE354	100.0	98.7	2.346e-07	red	7.627679999999996e-05	353.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0923941783670972e-08	1.1585014840718861	2.1489211724223468e-07	2005-01-01	2005.000106051598	16.904672487944026	6011.860542141452	340.0	2005.000106051598	6.950195419653793e-05	False
GCA_000275685.1_ASM27568v1_genomic	NA	NA	2.35e-08	grey	7.630029999999996e-05	353.0	2501	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	KEEP: Assembly Modern	2	9.42937228254769e-09	0.9999999999566855	3.1369911565824777e-20	2005-01-01	2005.0	-0.00010605159809529141	6011.860436089854	339.0	2005.0	6.950195419653796e-05	False
GCA_004023585.1_ASM402358v1_genomic	NA	NA	2.35e-08	grey	7.632379999999997e-05	354.0	2513	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209180	KEEP: Assembly Modern	2	9.42937228254769e-09	0.9999999999566855	3.137582077977674e-20	2005-01-01	2005.0	-0.00010605159809529141	6011.860436089854	340.0	2005.0	6.950195419653796e-05	False
GCA_004023595.1_ASM402359v1_genomic	NA	NA	2.35e-08	grey	7.632379999999997e-05	355.0	2514	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209181	KEEP: Assembly Modern	2	9.42937228254769e-09	0.9999999999566855	3.143005343119427e-20	2005-01-01	2005.0	-0.00010605159809529141	6011.860436089854	341.0	2005.0	6.950195419653796e-05	False
GCA_000323245.1_ASM32324v1_genomic	NA	NA	2.35e-08	grey	7.608919999999997e-05	356.0	2654	2006	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2	4.779382274249606e-09	0.5068611282734575	3.201961174408593e-20	2006-01-01	2006.0	17.90456643634593	6012.8604360898535	336.0	2006.0	6.928706207929573e-05	False
NODE357	99.0	0.0	2.099e-07	black	7.627559999999997e-05	357.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0923941372365825e-08	1.158501440452318	2.148920939592178e-07	2005-01-01	2005.000106051598	16.904672487944026	6011.860542141452	337.5	2005.000106051598	6.950195417325492e-05	False
GCA_000323205.1_ASM32320v1_genomic	NA	NA	2.35e-08	grey	7.629909999999998e-05	357.0	2504	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	KEEP: Assembly Modern Cui 2013 Keller 2019	2	9.42937228254769e-09	0.9999999999566855	3.136091639188786e-20	2005-01-01	2005.0	-0.00010605159809529141	6011.860436089854	337.0	2005.0	6.950195417325495e-05	False
GCA_000323225.1_ASM32322v1_genomic	NA	NA	2.35e-08	grey	7.629909999999998e-05	358.0	2506	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996	KEEP: Assembly Modern Cui 2013 Keller 2019	2	9.42937228254769e-09	0.9999999999566855	3.138337910359712e-20	2005-01-01	2005.0	-0.00010605159809529141	6011.860436089854	338.0	2005.0	6.950195417325495e-05	False
NODE358	100.0	97.2	1.4076e-06	red	7.461109999999996e-05	365.4420051574707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7168054321751476e-08	1.8206995976586124	1.2895464993975673e-06	1739-02-08	1739.1050694492287	59.546604302651076	5828.9553195051785	357.6767578125	1739.1050694492287	6.799758556505701e-05	False
GCA_009909635.1_ASM990963v1_genomic	NA	NA	4.692e-07	grey	7.508029999999996e-05	359.0	9_10	1923	-98	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN13632815	KEEP: Assembly Modern	2	3.0386154879972472e-09	0.3222500286142736	4.2979753166232623e-07	1923-01-01	1923.0	183.89493055077128	6012.85025005595	342.0	1923.0	6.842738309671933e-05	False
NODE361	44.0	79.9	4.692e-07	black	7.512729999999997e-05	360.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.690994180328888e-09	0.8156422240566955	4.297977920020433e-07	1816-01-01	1816.001700309309	76.89663086008022	5905.851950365259	343.75	1816.001700309309	6.842738335705906e-05	False
GCA_016102645.1_ASM1610264v1_genomic	NA	NA	4.692e-07	grey	7.559649999999997e-05	360.0	165	1932	-89	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15055973	KEEP: Assembly Modern	2	4.5660234384842225e-09	0.48423408276470864	4.2979779055961617e-07	1932-01-01	1932.0	115.99829969069106	6021.85025005595	343.0	1932.0	6.885718114761867e-05	False
NODE362	44.0	94.2	2.346e-07	black	7.536189999999997e-05	361.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.051322722661823e-08	1.1149445489198908	2.149829742782046e-07	1839-06-17	1839.4600206962284	23.458320386919468	5929.310270752178	344.5	1839.4600206962284	6.864236633133727e-05	False
GCA_010974835.1_ASM1097483v1_genomic	NA	NA	7.038e-07	grey	7.606569999999997e-05	361.0	7	1922	-99	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN14090012	KEEP: Assembly Modern	2	8.727957752115494e-09	0.9256138680505327	6.447096842278077e-07	1922-01-01	1922.0	82.53997930377159	6011.85025005595	344.0	1922.0	6.928707601556507e-05	False
GCA_016102555.1_ASM1610255v1_genomic	NA	NA	9.384e-07	grey	7.630029999999996e-05	362.0	2	1912	-109	Kazakhstan	 West Kazakhstan region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053798	KEEP: Assembly Modern	2	1.2322451741259874e-08	1.3068157000793241	8.596800564682287e-07	1912-01-01	1912.0	72.53997930377159	6001.85025005595	345.0	1912.0	6.950204638780549e-05	False
NODE363	97.0	61.6	5.243e-07	black	7.518239999999997e-05	363.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.05171926669095e-09	0.9599492940852713	4.297977920020433e-07	1804-09-01	1804.6664631875635	65.5613937383348	5894.516713243514	346.75	1804.6664631875635	6.842738335705906e-05	False
GCA_016102775.1_ASM1610277v1_genomic	NA	NA	1.3593e-06	grey	7.654169999999998e-05	363.0	626	1945	-76	Kazakhstan	Atyrau Region	47.2286086	65.20931970000001	47.660582700000006	50.806203000000004	Medievalis	2.MED	2.MED1	SAMN15063641	KEEP: Assembly Modern	2	1.0164148563837247e-08	1.077924198857782	1.2895783835559536e-06	1945-01-01	1945.0	140.33353681243648	6034.85025005595	346.0	1945.0	6.971696174061501e-05	False
NODE364	96.0	73.2	4.692e-07	black	7.565159999999997e-05	364.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.314829877047674e-09	0.8818009966662347	4.2980218213872565e-07	1867-11-10	1867.8585293557664	63.19206616820293	5957.708779411716	347.5	1867.8585293557664	6.885718553919778e-05	False
GCA_016102665.1_ASM1610266v1_genomic	NA	NA	5.435e-07	grey	7.619509999999998e-05	364.0	258	1930	-91	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062812	KEEP: Assembly Modern	2	7.865633656318436e-09	0.8341630195825244	4.298016715937218e-07	1930-01-01	1930.0	62.14147064423355	6019.85025005595	347.0	1930.0	6.928698721079151e-05	False
GCA_016102685.1_ASM1610268v1_genomic	NA	NA	6.461e-07	grey	7.629769999999997e-05	365.0	478	1938	-83	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN15062816	KEEP: Assembly Modern	2	9.790440640276126e-09	1.038291876329101	6.447033623020866e-07	1938-01-01	1938.0	70.14147064423355	6027.85025005595	348.0	1938.0	6.950188890149988e-05	False
NODE366	100.0	97.1	1.6422e-06	red	7.630029999999996e-05	373.2734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0853920178276808e-08	2.211591562247565	1.5047669394376744e-06	1785-08-26	1785.6494085899462	46.54433914071751	5875.4996586458965	355.046875	1785.6494085899462	6.950235250449468e-05	False
NODE368	100.0	99.9	4.692e-07	red	7.679299999999997e-05	366.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.687369424008644e-09	0.3910514203234587	4.2978959900559726e-07	1947-01-01	1947.000106051598	161.35069746165186	6036.850356107549	349.5	1947.000106051598	6.993214210350028e-05	False
IP557	NA	NA	2.346e-07	grey	7.702759999999997e-05	366.0	IP557	1963	-58	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	IP557	KEEP: Local Modern	2	1.0616902909625852e-08	1.1259395207903957	2.1489304395509536e-07	1963-01-01	1963.0	15.999893948401905	6052.850250055951	349.0	1963.0	7.014703514745537e-05	False
IP562	NA	NA	2.35e-08	grey	7.681649999999997e-05	367.0	IP562	1947	-74	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	IP562	KEEP: Local Modern	2	9.397427103152569e-09	0.9966121626291826	3.1408402895220574e-20	1947-01-01	1947.0	-0.00010605159809529141	6036.850250055951	350.0	1947.0	6.99321421035003e-05	False
NODE369	100.0	98.8	2.346e-07	red	7.655839999999997e-05	370.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.960005464398261e-09	0.4199649081154737	2.1488927376784876e-07	1873-11-26	1873.9014838843914	88.25207529444515	5963.751733940342	353.46875	1873.9014838843914	6.971724177826253e-05	False
NODE370	100.0	98.5	4.692e-07	red	7.702759999999997e-05	368.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0080769034812556e-08	1.0690816665531233	4.297992111028837e-07	1920-07-07	1920.5138514813636	46.61236759697226	6010.364101537314	352.0	1920.5138514813636	7.014704098936542e-05	False
GCA_003074355.1_ASM307435v1_genomic	NA	NA	2.35e-08	grey	7.705109999999997e-05	368.0	1240	1967	-54	Azerbaijan	Fizuli District	40.3936294	47.787250799999995	39.58356755	47.380699808394404	Medievalis	2.MED	2.MED1	SAMN05225431	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	1.3034682828959695e-09	0.13823489451700074	3.1257341799296305e-20	1967-01-01	1967.0	46.486148518636355	6056.850250055951	351.0	1967.0	7.014704098936544e-05	False
GCA_003074335.1_ASM307433v1_genomic	NA	NA	9.384e-07	grey	7.798949999999997e-05	369.0	44	1966	-55	Azerbaijan	Goranboy District	40.3936294	47.787250799999995	40.6065534	46.70500981655712	Medievalis	2.MED	2.MED1	SAMN05225380	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	1.620478373165497e-08	1.718543212144208	8.602297669075376e-07	1966-01-01	1966.0	45.486148518636355	6055.850250055951	352.0	1966.0	7.100727075627296e-05	False
GCA_003074375.1_ASM307437v1_genomic	NA	NA	2.346e-07	grey	7.728569999999997e-05	370.0	261	1955	-66	Azerbaijan	Baku	40.3936294	47.787250799999995	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN05225432	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	8.30502892798992e-09	0.8807615903554383	2.1488848972392853e-07	1955-01-01	1955.0	34.486148518636355	6044.850250055951	353.0	1955.0	7.036192947908934e-05	False
NODE372	100.0	99.6	2.346e-07	red	7.679299999999997e-05	371.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0827812390976573e-09	0.32693387710122335	2.1489085509697597e-07	1968-01-01	1968.000106051598	94.09862216720671	6057.850356107549	354.9375	1968.000106051598	6.99321326333595e-05	False
GCA_001261975.1_YPW_8_IHQD_genomic	NA	NA	2.35e-08	grey	7.681649999999997e-05	371.0	KIM 10v	[1968:2015]	[-53:-6]	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03817042	KEEP: Assembly Modern	2	9.429343861320288e-09	0.9999969858400988	3.1200908507040326e-20	1968-05-03	1968.3374918624231	0.0	6058.187741918374	355.0	1991.5	6.993213263335956e-05	False
GCA_000182705.1_ASM18270v1_genomic	NA	NA	2.35e-08	grey	7.683999999999998e-05	372.0	KIM D27	[1968:1998]	[-53:-23]	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02404405	KEEP: Assembly Modern	2	9.418517880807436e-09	0.9988488733053523	3.122548920107121e-20	1968-10-17	1968.793909072332	0.3890229269329666	6058.644159128283	358.0	1983.0	6.993213263335961e-05	False
GCA_000970105.1_ASM97010v1_genomic	NA	NA	2.35e-08	grey	7.686349999999998e-05	373.0	KIM 5	2007	-14	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03160723	KEEP: Assembly Modern	2	1.3989281190793357e-09	0.1483585627017762	3.1213761036077956e-20	2007-01-01	2007.0	38.59511385460087	6096.850250055951	357.0	2007.0	6.993213263335961e-05	False
GCA_000006645.1_ASM664v1_genomic	NA	NA	2.35e-08	grey	7.688699999999998e-05	374.0	KIM 10+	1968	-53	Iran	Kurdistan	32.6475314	54.56435160000001	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02604093	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	2	9.42937228254769e-09	0.9999999999566855	3.1206793255047654e-20	1968-01-01	1968.0	-0.00010605159809529141	6057.850250055951	354.0	1968.0	6.993213263335953e-05	False
GCA_002529545.1_ASM252954v1_genomic	NA	NA	2.35e-08	grey	7.688699999999998e-05	375.0	UC91309	2009	-12	United States of America	Illinois	39.7837304	-100.4458825	40.079660600000004	-89.4337288	Medievalis	2.MED	2.MED1	SAMN07722810	KEEP: Assembly Modern	2	1.2839058445311439e-09	0.1361602666650296	3.122548920107121e-20	2009-01-01	2009.0	40.64822633329095	6098.850250055951	356.0	2009.0	6.993213263335958e-05	False
NODE376	100.0	94.9	2.346e-07	black	7.653489999999996e-05	378.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1011473979188773e-08	1.167784413294653	2.148900990975854e-07	1794-03-11	1794.1900081281283	8.54059953818205	5884.040258184079	360.59375	1794.1900081281283	6.971724260359227e-05	False
GCA_006376435.1_ASM637643v1_genomic	NA	NA	4.692e-07	grey	7.700409999999996e-05	376.0	C-62	1959	-62	Azerbaijan	Shamkir District	40.3936294	47.787250799999995	40.86764505	46.01391106445903	Medievalis	2.MED	2.MED1	SAMN12011893	KEEP: Assembly Modern	2	3.472846494356548e-09	0.36830092079764687	4.2987437821255225e-07	1959-01-01	1959.0	164.80999187187172	6048.850250055951	359.0	1959.0	7.014711698180482e-05	False
NODE377	99.0	77.5	7.038e-07	black	7.723869999999996e-05	380.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.506416483826673e-08	1.5975787556395111	6.447139988674144e-07	1815-05-09	1815.3518691282718	21.161861000143517	5905.202119184222	362.1875	1815.3518691282718	7.036195660245968e-05	False
GCA_006376415.1_ASM637641v1_genomic	NA	NA	9.384e-07	grey	7.820059999999996e-05	377.0	C-11	1950	-71	Russia	Stavropol Krai	64.6863136	97.7453061	44.863257700000005	43.4406913	Medievalis	2.MED	2.MED1	SAMN12011892	KEEP: Assembly Modern	2	7.858260452296564e-09	0.833381079512643	8.602330900010256e-07	1950-01-01	1950.0	134.6481308717282	6039.850250055951	360.0	1950.0	7.12221896924607e-05	False
NODE379	69.0	48.8	2.346e-07	black	7.749679999999997e-05	378.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.101151097136892e-08	1.167788336374476	2.1489362449204682e-07	1824-12-31	1824.998313161505	9.646444033233138	5914.848563217455	361.5	1824.998313161505	7.057685022695173e-05	False
