Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad
NODE325	40.0	0.7	2.35e-08	black	7.301589999999997e-05	324.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325325.1_ASM32532v1_genomic	NA	NA	2.35e-08	grey	7.303939999999998e-05	324.0	SHAN11	2006	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403100	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	7.346910506035197e-20	2006-01-01	2006.0	26.780450208407274	6140.317351289851	322	2006.0	6.606089220489357e-05	False
GCA_000325345.1_ASM32534v1_genomic	NA	NA	2.35e-08	grey	7.303939999999998e-05	325.0	SHAN12	2006	-15	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis	2.MED	2.MED3	SAMN02403101	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	7.335164681882088e-20	2006-01-01	2006.0	26.780450208407274	6140.317351289851	323	2006.0	6.606089220489357e-05	False
NODE326	49.0	0.0	4.99e-08	black	7.304229999999996e-05	328.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325045.1_ASM32504v1_genomic	NA	NA	4.692e-07	grey	7.351149999999996e-05	326.0	I1991001	1991	-30	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403086	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	4.2981432066136715e-07	1991-01-01	1991.0	11.780450208407274	6125.317351289851	324	1991.0	6.649070652555487e-05	False
NODE327	100.0	98.1	4.268e-07	red	7.346909999999996e-05	330.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.297948272581293e-07	2015-03-04	2015.170216853015	35.95066706142234	6149.487568142866	329.0	2015.170216853015	6.649068703215164e-05	False
NODE328	NA	NA	2.35e-08	black	7.349259999999997e-05	327.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_014734395.1_ASM1473439v1_genomic	NA	NA	0.0	grey	7.349259999999997e-05	327.0	S16	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205174	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.333851310299133e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	325	2018.0	6.64906870321517e-05	False
NODE329	NA	NA	0.0	black	7.349259999999997e-05	328.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_014734355.1_ASM1473435v1_genomic	NA	NA	0.0	grey	7.349259999999997e-05	328.0	S15	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205173	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.333851310299133e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	326	2018.0	6.64906870321517e-05	False
NODE330	NA	NA	0.0	black	7.349259999999997e-05	329.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013392055.1_ASM1339205v1_genomic	NA	NA	0.0	grey	7.349259999999997e-05	329.0	3309	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907444	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.333851310299133e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	327	2018.0	6.64906870321517e-05	False
GCA_014734405.1_ASM1473440v1_genomic	NA	NA	0.0	grey	7.349259999999997e-05	330.0	S14	2018	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205172	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.333851310299133e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	328	2018.0	6.64906870321517e-05	False
NODE331	23.0	0.0	2.35e-08	black	7.349259999999997e-05	332.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE332	27.0	0.0	2.35e-08	black	7.351609999999997e-05	331.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013392105.1_ASM1339210v1_genomic	NA	NA	2.35e-08	grey	7.353959999999998e-05	331.0	3306	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907442	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.333851310299133e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	329	2018.0	6.64906870321517e-05	False
GCA_013392145.1_ASM1339214v1_genomic	NA	NA	2.346e-07	grey	7.375069999999997e-05	332.0	3304	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907440	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	2.14884591999524e-07	2018-01-01	2018.0	2.829783146984937	6152.31735128985	330	2018.0	6.670557162415116e-05	False
NODE333	68.0	0.5	2.35e-08	black	7.351609999999997e-05	333.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013392075.1_ASM1339207v1_genomic	NA	NA	2.35e-08	grey	7.353959999999998e-05	333.0	3305	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907441	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.331184697724169e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	331	2018.0	6.64906870321517e-05	False
NODE334	NA	NA	2.35e-08	black	7.353959999999998e-05	334.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013392045.1_ASM1339204v1_genomic	NA	NA	0.0	grey	7.353959999999998e-05	334.0	3307	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907443	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.331184697724169e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	332	2018.0	6.64906870321517e-05	False
GCA_013392085.1_ASM1339208v1_genomic	NA	NA	0.0	grey	7.353959999999998e-05	335.0	3310	2018	-3	Mongolia	 Dornogovi	46.825038799999994	103.8499736	44.4179637	109.77837530000001	Medievalis	2.MED	2.MED3	SAMN13907445	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.331184697724169e-20	2018-01-01	2018.0	2.829783146984937	6152.31735128985	333	2018.0	6.64906870321517e-05	False
NODE335	100.0	97.7	7.038e-07	red	6.874609999999998e-05	343.75837564468384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	6.447103419292327e-07	1368-05-09	1368.353385886237	25.778709373182437	5502.670737176089	342.819091796875	1368.353385886237	6.219219339376712e-05	False
NODE336	100.0	98.8	1.173e-06	red	6.991909999999997e-05	337.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.0745642503929775e-06	1853-07-22	1853.553574055182	485.20018816894503	5987.870925345033	335.625	1853.553574055182	6.32667576441601e-05	False
NODE337	100.0	95.6	2.346e-07	red	7.015369999999997e-05	336.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.14888106072876e-07	1948-02-29	1948.1625367144636	94.60896265928159	6082.4798880043145	334.5	1948.1625367144636	6.348164575023297e-05	False
GCA_000323645.1_ASM32364v1_genomic	NA	NA	4.692e-07	grey	7.062289999999997e-05	336.0	91	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	4.297944035167485e-07	1987-01-01	1987.0	38.83746328553639	6121.317351289851	334	1987.0	6.391144015374972e-05	False
GCA_000324985.1_ASM32498v1_genomic	NA	NA	2.35e-08	grey	7.017719999999998e-05	337.0	I160001	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403083	KEEP: Assembly Modern Cui 2013	2	8.975324211796821e-09	1.0	7.3785828835448e-20	1987-01-01	1987.0	38.83746328553639	6121.317351289851	335	1987.0	6.348164575023304e-05	False
NODE338	100.0	100.0	7.038e-07	red	7.062289999999997e-05	338.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	6.447324167676677e-07	1950-10-03	1950.7550174335418	97.20144337835973	6085.072368723393	336.75	1950.7550174335418	6.391149006092777e-05	False
GCA_000169655.1_ASM16965v1_genomic	NA	NA	2.35e-08	grey	7.064639999999997e-05	338.0	K1973002	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02404402	KEEP: Assembly Modern Morelli 2010 Keller 2019	2	8.975324211796821e-09	1.0	7.365986066067998e-20	1973-01-01	1973.0	22.244982566458248	6107.317351289851	336	1973.0	6.391149006092784e-05	False
NODE339	100.0	98.8	2.346e-07	red	7.085749999999997e-05	339.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.148969352302427e-07	1964-04-25	1964.3146934000874	13.559675966545683	6098.632044689939	337.5	1964.3146934000874	6.412638699615801e-05	False
GCA_000323565.1_ASM32356v1_genomic	NA	NA	2.346e-07	grey	7.109209999999997e-05	339.0	7338	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	2.1488603988615474e-07	1973-01-01	1973.0	8.685306599912565	6107.317351289852	337	1973.0	6.434127303604416e-05	False
GCA_000323725.1_ASM32372v1_genomic	NA	NA	2.35e-08	grey	7.088099999999997e-05	340.0	A1973001	1973	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	7.414371987474827e-20	1973-01-01	1973.0	8.685306599912565	6107.317351289852	338	1973.0	6.412638699615808e-05	False
NODE340	100.0	99.1	2.1114e-06	red	7.085749999999997e-05	349.8917512893677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.934515017982863e-06	1426-12-03	1426.9223924540408	58.569006567803854	5561.239743743892	350.01318359375	1426.9223924540408	6.412670841174999e-05	False
NODE341	100.0	99.4	2.8152e-06	red	7.367269999999998e-05	342.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.579515011630543e-06	1715-04-04	1715.2568654779018	288.33447302386094	5849.574216767753	340.625	1715.2568654779018	6.670622342338053e-05	False
NODE342	100.0	94.2	9.384e-07	black	7.461109999999997e-05	341.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	8.59786477453748e-07	1901-04-20	1901.3006666223073	186.0438011444055	6035.618017912158	339.5	1901.3006666223073	6.756600990083427e-05	False
GCA_016102575.1_ASM1610257v1_genomic	NA	NA	2.346e-07	grey	7.484569999999997e-05	341.0	4	1917	-104	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15053851	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	2.1489366710214757e-07	1917-01-01	1917.0	15.69933337769271	6051.317351289851	339	1917.0	6.778090356793642e-05	False
GCA_016102755.1_ASM1610275v1_genomic	NA	NA	2.35e-08	grey	7.463459999999998e-05	342.0	753	1950	-71	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15063701	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.314760408068004e-20	1950-01-01	1950.0	48.69933337769271	6084.317351289851	340	1950.0	6.756600990083434e-05	False
NODE343	100.0	87.8	1.3707e-06	black	7.504339999999998e-05	343.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.2897640862494506e-06	1815-01-26	1815.069014855103	99.8121493772012	5949.386366144954	341.75	1815.069014855103	6.799598750962998e-05	False
GCA_016102545.1_ASM1610254v1_genomic	NA	NA	7.442e-07	grey	7.578759999999999e-05	343.0	146	1931	-90	Azerbaijan	Nagorno-Karabakh Republic	40.3936294	47.787250799999995	39.97461145	46.64969832546284	Medievalis	2.MED	2.MED1	SAMN15055918	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	6.447295868827775e-07	1931-01-01	1931.0	115.93098514489702	6065.317351289851	341	1931.0	6.864071709651275e-05	False
NODE344	99.0	50.7	4.692e-07	black	7.551259999999998e-05	344.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.297906789883981e-07	1840-08-15	1840.6214077634015	25.552392908298543	5974.938759053252	342.5	1840.6214077634015	6.842577818861837e-05	False
GCA_010974855.1_ASM1097485v1_genomic	NA	NA	7.513e-07	grey	7.626389999999998e-05	344.0	31	1924	-97	Kazakhstan	Kyzylorda Region	47.2286086	65.20931970000001	45.20588529999999	63.9155202	Medievalis	2.MED	2.MED1	SAMN14090018	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	6.447237803075485e-07	1924-01-01	1924.0	83.37859223659848	6058.317351289851	342	1924.0	6.907050196892593e-05	False
GCA_016102565.1_ASM1610256v1_genomic	NA	NA	1.6179e-06	grey	7.713049999999998e-05	345.0	27	1924	-97	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN15053870	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	1.5045665628299923e-06	1924-01-01	1924.0	83.37859223659848	6058.317351289851	343	1924.0	6.993034475144837e-05	False
NODE345	100.0	97.2	2.346e-06	red	7.320349999999996e-05	357.15850257873535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1495208155967607e-06	1492-08-07	1492.5989773412707	65.67658488722986	5626.916328631122	359.4013671875	1492.5989773412707	6.627622922734674e-05	False
NODE346	100.0	95.5	1.6422e-06	red	7.484569999999996e-05	348.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.5045095916692728e-06	1533-12-07	1533.933414787551	41.33443744628039	5668.250766077403	347.125	1533.933414787551	6.778073881901601e-05	False
NODE347	100.0	87.4	1.4076e-06	black	7.625329999999996e-05	346.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.2895696949797203e-06	1881-04-01	1881.2484847335236	347.3150699459725	6015.565836023376	345.75	1881.2484847335236	6.907030851399572e-05	False
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	NA	NA	2.35e-08	grey	7.627679999999996e-05	346.0	M-1763	2002	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376042	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	8.975324211796821e-09	1.0	7.278156540064476e-20	2002-01-01	2002.0	120.75151526647642	6136.317351289852	345	2002.0	6.907030851399579e-05	False
NODE348	100.0	96.0	9.384e-07	red	7.719169999999995e-05	347.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	8.603249651715671e-07	1950-09-29	1950.7444026379062	69.49591790438262	6085.061753927758	346.5	1950.7444026379062	6.993063347916729e-05	False
GCA_001613895.1_ASM161389v1_genomic	NA	NA	9.384e-07	grey	7.813009999999995e-05	347.0	KM-816	1990	-31	Turkmenistan	Balkan	39.376380700000006	59.392460899999996	39.9353714	54.91200550000001	Medievalis	2.MED	2.MED1	SAMN04364500	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	8.975324211796821e-09	1.0	8.596302019569859e-07	1990-01-01	1990.0	39.255597362093795	6124.317351289852	346	1990.0	7.079026368112428e-05	False
GCA_003074295.1_ASM307429v1_genomic	NA	NA	2.35e-08	grey	7.721519999999996e-05	348.0	244	1967	-54	Kazakhstan	Kyzylorda Province	47.2286086	65.20931970000001	44.8426778	65.5036151	Medievalis	2.MED	2.MED1	SAMN05225376	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	8.975324211796821e-09	1.0	7.275226751869152e-20	1967-01-01	1967.0	16.255597362093795	6101.317351289852	347	1967.0	6.993063347916736e-05	False
NODE349	83.0	0.78	2.35e-08	black	7.486919999999996e-05	351.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003086095.1_ASM308609v1_genomic	NA	NA	2.35e-08	grey	7.489269999999997e-05	349.0	M-1524	1993	-28	Kazakhstan	Shymkent	47.2286086	65.20931970000001	42.31469620000001	69.5883282	Medievalis	2.MED	2.MED1	SAMN05017693	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	8.975324211796821e-09	1.0	7.285389806657318e-20	1993-01-01	1993.0	459.0665852124489	6127.317351289852	344	1993.0	6.778073881901608e-05	False
NODE350	100.0	55.4	7.038e-07	black	7.557299999999996e-05	353.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	6.447057516075e-07	1546-12-07	1546.9331041558548	12.999689368303734	5681.250455445706	350.25	1546.9331041558548	6.84254445706235e-05	False
NODE351	100.0	92.3	5.2833e-06	black	8.085629999999997e-05	350.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.950431628298076e-06	1642-12-23	1642.9762417689003	96.04313761304547	5777.293593058752	348.5	1642.9762417689003	7.337587619892157e-05	False
GCA_002412305.1_Y.pestis_A-1809_genomic	NA	NA	9.4583e-06	grey	9.031459999999996e-05	350.0	A-1809	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.4451869	72.14310491939636	Medievalis	2.MED	2.MED1	SAMN05017696	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	2	8.975324211796821e-09	1.0	7.756003293622453e-06	1980-01-01	1980.0	337.0237582310997	6114.317351289852	348	1980.0	8.113187949254403e-05	False
NODE352	100.0	66.9	1.0871e-05	black	9.172729999999996e-05	351.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.4463282182921066e-05	1988-01-01	1988.000111416588	345.02386964768766	6122.31746270644	349.0	1988.000111416588	8.783915838184265e-05	False
GCA_003086115.1_ASM308611v1_genomic	NA	NA	6.7831e-06	grey	9.851039999999996e-05	352.0	A-1920	1988	-33	Kazakhstan	Almaty Region	47.2286086	65.20931970000001	45.2351691	77.27418709999999	Medievalis	2.MED	2.MED1	SAMN05017652	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2	8.975324211796821e-09	1.0	7.320234822253814e-20	1988-01-01	1988.0	-0.0001114165879698703	6122.317351289852	349	1988.0	8.783915838184271e-05	False
NODE353	100.0	100.0	4.692e-07	red	7.604219999999996e-05	355.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.2978873130697765e-07	1982-03-02	1982.1651740481377	435.2320698922829	6116.4825253379895	352.0	1982.1651740481377	6.885523330193049e-05	False
NODE354	100.0	98.7	2.346e-07	red	7.627679999999996e-05	353.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1488655574290598e-07	2005-01-01	2005.000111416588	22.834937368450255	6139.31746270644	354.0	2005.000111416588	6.907011985767339e-05	False
GCA_000275685.1_ASM27568v1_genomic	NA	NA	2.35e-08	grey	7.630029999999996e-05	353.0	2501	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.29130092691347e-20	2005-01-01	2005.0	-0.0001114165879698703	6139.317351289852	353	2005.0	6.907011985767346e-05	False
NODE355	87.0	0.0	2.35e-08	black	7.630029999999996e-05	354.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_004023585.1_ASM402358v1_genomic	NA	NA	2.35e-08	grey	7.632379999999997e-05	354.0	2513	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209180	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.290534518454537e-20	2005-01-01	2005.0	-0.0001114165879698703	6139.317351289852	354	2005.0	6.907011985767346e-05	False
GCA_004023595.1_ASM402359v1_genomic	NA	NA	2.35e-08	grey	7.632379999999997e-05	355.0	2514	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN06209181	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	7.30120975396237e-20	2005-01-01	2005.0	-0.0001114165879698703	6139.317351289852	355	2005.0	6.907011985767346e-05	False
NODE356	84.0	0.0	2.35e-08	black	7.606569999999997e-05	356.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323245.1_ASM32324v1_genomic	NA	NA	2.35e-08	grey	7.608919999999997e-05	356.0	2654	2006	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	7.397556111781985e-20	2006-01-01	2006.0	23.834825951862285	6140.317351289852	350	2006.0	6.885523330193055e-05	False
NODE357	99.0	0.0	2.099e-07	black	7.627559999999997e-05	357.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1489906520417594e-07	2005-01-01	2005.000111416588	22.834937368450255	6139.31746270644	351.5	2005.000111416588	6.907013236713466e-05	False
GCA_000323205.1_ASM32320v1_genomic	NA	NA	2.35e-08	grey	7.629909999999998e-05	357.0	2504	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	7.288087730084939e-20	2005-01-01	2005.0	-0.0001114165879698703	6139.317351289852	351	2005.0	6.907013236713472e-05	False
GCA_000323225.1_ASM32322v1_genomic	NA	NA	2.35e-08	grey	7.629909999999998e-05	358.0	2506	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996	KEEP: Assembly Modern Cui 2013 Keller 2019	2	8.975324211796821e-09	1.0	7.29203816355626e-20	2005-01-01	2005.0	-0.0001114165879698703	6139.317351289852	352	2005.0	6.907013236713472e-05	False
NODE358	100.0	97.2	1.4076e-06	red	7.461109999999996e-05	365.4420051574707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	1.2895586225922486e-06	1733-05-20	1733.381975164544	240.78299782327326	5867.699326454395	371.677734375	1733.381975164544	6.756578784993898e-05	False
GCA_009909635.1_ASM990963v1_genomic	NA	NA	4.692e-07	grey	7.508029999999996e-05	359.0	9_10	1923	-98	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Medievalis	2.MED	2.MED1	SAMN13632815	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	4.298023412756634e-07	1923-01-01	1923.0	189.61802483545603	6057.317351289851	356	1923.0	6.799559019121464e-05	False
NODE359	20.0	2.38	2.35e-08	black	7.463459999999996e-05	371.8840103149414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE360	16.0	39.2	2.35e-08	black	7.465809999999997e-05	362.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE361	44.0	79.9	4.692e-07	black	7.512729999999997e-05	360.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	4.2979402212132833e-07	1817-07-20	1817.5500247723717	84.1680496078277	5951.867376062223	357.75	1817.5500247723717	6.799558187206032e-05	False
GCA_016102645.1_ASM1610264v1_genomic	NA	NA	4.692e-07	grey	7.559649999999997e-05	360.0	165	1932	-89	Kazakhstan	West Kazakhstan Region	47.2286086	65.20931970000001	49.5568479	50.2227409	Medievalis	2.MED	2.MED1	SAMN15055973	KEEP: Assembly Modern	2	8.975324211796821e-09	1.0	4.2979288338231003e-07	1932-01-01	1932.0	114.44997522762833	6066.317351289852	357	1932.0	6.842537475544263e-05	False
NODE362	44.0	94.2	2.346e-07	black	7.536189999999997e-05	361.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.975324211796821e-09	1.0	2.1489532535903705e-07	1838-03-27	1838.2345969725495	20.684572200177854	5972.551948262401	358.5	1838.2345969725495	6.821047719741936e-05	False
